2026-04-02T13:30:26.636+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:30:31.156+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:30:47.200+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:31:05.177+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:31:05.430+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:31:09.753+03:00 | INFO | reporting.backtest:83 | Backtest START: UVXY | bollinger_rsi | 340,613 bars | lev=1.0x | capital/trade=1000.0
2026-04-02T13:31:29.396+03:00 | INFO | reporting.backtest:94 | Bulk signal generation complete: 340,613 bars
2026-04-02T13:32:39.594+03:00 | INFO | db.database:105 | Database ready: db\trading.db
2026-04-02T13:32:54.239+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T13:33:02.673+03:00 | INFO | reporting.backtest:83 | Backtest START: UVXY | bollinger_rsi | 340,613 bars | lev=1.0x | capital/trade=1000.0
2026-04-02T13:33:23.123+03:00 | INFO | reporting.backtest:94 | Bulk signal generation complete: 340,613 bars
2026-04-02T13:34:35.357+03:00 | INFO | db.database:105 | Database ready: db\trading.db
2026-04-02T13:34:56.035+03:00 | DEBUG | data.cache:90 | Cache HIT: alpaca/UVXY/1Min — 1151289 bars (2020-01-01 → 2026-03-30)
2026-04-02T17:02:14.891+03:00 | INFO | data.ingestion:254 | Alpaca FETCH: UVXY 1Min 2024-04-02 → 2026-04-02
2026-04-02T17:05:40.959+03:00 | INFO | data.ingestion:320 | Alpaca API: UVXY 1Min → 342030 new bars (2024-04-02 → 2026-04-01)
2026-04-02T17:05:44.312+03:00 | INFO | data.cache:105 | Cache SAVED: alpaca/UVXY/1Min — 342030 bars (2024-04-02 → 2026-04-01)
2026-04-02T17:05:44.320+03:00 | INFO | data.cache:126 | Cache APPEND: alpaca/UVXY/1Min +342030 new bars → 342030 total
