date,open,high,low,close,volume
2023-04-03 00:00:00,182.4,184.0,176.0,176.8,250844.0
2023-04-04 00:00:00,176.6,184.6,175.0,179.0,405758.0
2023-04-05 00:00:00,181.2,184.2,177.6,179.2,305821.0
2023-04-06 00:00:00,178.2,181.2,173.4,175.8,231356.0
2023-04-10 00:00:00,175.4,177.8,172.2,172.6,204359.0
2023-04-11 00:00:00,172.2,173.8,169.0,171.8,176296.0
2023-04-12 00:00:00,172.0,173.9,166.4,172.8,426221.0
2023-04-13 00:00:00,171.0,171.2,165.4,167.2,314960.0
2023-04-14 00:00:00,166.8,168.4,162.8,163.6,250668.0
2023-04-17 00:00:00,163.6,163.8,158.0,159.2,374056.0
2023-04-18 00:00:00,159.2,160.2,156.2,157.6,247393.0
2023-04-19 00:00:00,158.8,161.4,155.52,158.6,278974.0
2023-04-20 00:00:00,160.0,162.0,156.64,160.6,285864.0
2023-04-21 00:00:00,160.6,162.21,157.2,157.8,310149.0
2023-04-24 00:00:00,159.6,159.8,156.6,157.0,328811.0
2023-04-25 00:00:00,159.8,171.0,157.8,166.4,838512.0
2023-04-26 00:00:00,166.6,170.6,161.0,164.6,506827.0
2023-04-27 00:00:00,161.8,162.4,156.4,159.2,329595.0
2023-04-28 00:00:00,160.4,161.2,151.6,152.6,386035.0
2023-05-01 00:00:00,152.6,152.8,146.0,152.2,339240.0
2023-05-02 00:00:00,152.0,166.61,151.2,156.0,897316.0
2023-05-03 00:00:00,157.8,167.6,153.0,164.4,715042.0
2023-05-04 00:00:00,161.8,173.6,161.4,166.6,687428.0
2023-05-05 00:00:00,166.8,166.8,154.99,156.4,311152.0
2023-05-08 00:00:00,156.4,157.2,153.0,154.2,207339.0
2023-05-09 00:00:00,155.4,157.4,154.6,155.4,246261.0
2023-05-10 00:00:00,157.6,158.81,150.0,151.79,448465.0
2023-05-11 00:00:00,151.8,157.4,150.0,150.6,363234.0
2023-05-12 00:00:00,150.2,154.4,148.0,151.8,584113.0
2023-05-15 00:00:00,149.6,151.2,146.6,147.2,291724.0
2023-05-16 00:00:00,147.2,151.2,146.8,149.8,309289.0
2023-05-17 00:00:00,150.4,150.4,145.4,146.0,350239.0
2023-05-18 00:00:00,145.4,146.2,139.0,139.6,332122.0
2023-05-19 00:00:00,140.0,146.9,138.28,145.8,530968.0
2023-05-22 00:00:00,144.4,147.2,141.6,143.2,355215.0
2023-05-23 00:00:00,144.2,148.8,142.31,146.0,622094.0
2023-05-24 00:00:00,147.6,154.0,147.2,150.4,477511.0
2023-05-25 00:00:00,150.2,151.6,147.2,149.2,376795.0
2023-05-26 00:00:00,148.6,148.8,139.4,142.6,292846.0
2023-05-30 00:00:00,140.0,144.0,136.9,139.0,428105.0
2023-05-31 00:00:00,139.8,142.4,137.0,137.6,264871.0
2023-06-01 00:00:00,137.2,137.59,129.42,130.6,457886.0
2023-06-02 00:00:00,128.8,129.4,123.9,125.2,490068.0
2023-06-05 00:00:00,126.0,126.0,122.4,123.0,370318.0
2023-06-06 00:00:00,122.6,123.0,115.2,116.0,639339.0
2023-06-07 00:00:00,116.6,118.0,115.4,116.6,696123.0
2023-06-08 00:00:00,116.4,117.0,112.0,113.4,427808.0
2023-06-09 00:00:00,113.2,115.4,112.2,114.0,455118.0
2023-06-12 00:00:00,113.2,116.0,113.0,114.2,305811.0
2023-06-13 00:00:00,113.8,114.71,112.2,114.2,388233.0
2023-06-14 00:00:00,113.4,113.9,110.2,110.4,477839.0
2023-06-15 00:00:00,110.6,114.0,109.4,114.0,344576.0
