session_date,open_bar_utc,btc_overnight_pct,apld_gap_pct,qqq_gap_pct,relative_gap_pct,peak_5m_from_open_pct,trough_5m_from_open_pct,peak_10m_from_open_pct,trough_10m_from_open_pct,peak_15m_from_open_pct,trough_15m_from_open_pct,confirm_5m_close,confirm_5m_from_open_pct,confirm_5m_benchmark_from_open_pct,confirm_5m_relative_from_open_pct,confirm_5m_pullback_from_peak_pct,confirm_5m_rebound_from_trough_pct,confirm_5m_to_30m_long_pct,confirm_5m_to_30m_short_pct,confirm_5m_to_30m_relative_long_pct,confirm_5m_to_30m_relative_short_pct,confirm_5m_to_60m_long_pct,confirm_5m_to_60m_short_pct,confirm_5m_to_60m_relative_long_pct,confirm_5m_to_60m_relative_short_pct,confirm_5m_to_close_long_pct,confirm_5m_to_close_short_pct,confirm_5m_to_close_relative_long_pct,confirm_5m_to_close_relative_short_pct,confirm_10m_close,confirm_10m_from_open_pct,confirm_10m_benchmark_from_open_pct,confirm_10m_relative_from_open_pct,confirm_10m_pullback_from_peak_pct,confirm_10m_rebound_from_trough_pct,confirm_10m_to_30m_long_pct,confirm_10m_to_30m_short_pct,confirm_10m_to_30m_relative_long_pct,confirm_10m_to_30m_relative_short_pct,confirm_10m_to_60m_long_pct,confirm_10m_to_60m_short_pct,confirm_10m_to_60m_relative_long_pct,confirm_10m_to_60m_relative_short_pct,confirm_10m_to_close_long_pct,confirm_10m_to_close_short_pct,confirm_10m_to_close_relative_long_pct,confirm_10m_to_close_relative_short_pct,confirm_15m_close,confirm_15m_from_open_pct,confirm_15m_benchmark_from_open_pct,confirm_15m_relative_from_open_pct,confirm_15m_pullback_from_peak_pct,confirm_15m_rebound_from_trough_pct,confirm_15m_to_30m_long_pct,confirm_15m_to_30m_short_pct,confirm_15m_to_30m_relative_long_pct,confirm_15m_to_30m_relative_short_pct,confirm_15m_to_60m_long_pct,confirm_15m_to_60m_short_pct,confirm_15m_to_60m_relative_long_pct,confirm_15m_to_60m_relative_short_pct,confirm_15m_to_close_long_pct,confirm_15m_to_close_short_pct,confirm_15m_to_close_relative_long_pct,confirm_15m_to_close_relative_short_pct
2024-04-02,2024-04-02T13:30:00+00:00,-6.883288712535696,-2.1897810218978297,-1.1018720465285403,-1.0879089753692894,0.0,-3.6069651741293396,0.0,-4.975124378109442,0.0,-5.09950248756218,3.88,-3.482587064676612,-0.10337460660219122,-3.379212458074421,3.6082474226803996,0.1290322580645098,-0.2577319587628857,0.2577319587628857,-0.18874423857707656,0.18874423857707656,-0.518041237113398,0.518041237113398,-0.35247070866745167,0.35247070866745167,-1.5463917525773252,1.5463917525773252,-1.8729336281234743,1.8729336281234743,3.825,-4.850746268656703,-0.20904642668443385,-4.641699841972269,5.098039215686256,0.13089005235602524,1.17647058823529,-1.17647058823529,1.1396381757122542,-1.1396381757122542,0.9124183006535835,-0.9124183006535835,0.972270971003486,-0.972270971003486,-0.13071895424837665,0.13071895424837665,-0.563499801393863,0.563499801393863,3.8601,-3.9776119402984977,-0.2595851232454982,-3.7180268170529995,4.142379731095036,1.1821756225425917,0.2564700396362696,-0.2564700396362696,0.16894873510819863,-0.16894873510819863,-0.0051812129219452885,0.0051812129219452885,0.004031555975747558,-0.004031555975747558,-1.038833190849986,1.038833190849986,-1.522503557978827,1.522503557978827
2024-04-03,2024-04-03T13:30:00+00:00,-0.4386700043205294,-0.5235602094240788,-0.4790501512789924,-0.04451005814508635,0.263157894736854,-1.7894736842105186,0.263157894736854,-2.631578947368407,0.263157894736854,-3.157894736842093,3.742,-1.5263157894736756,0.16812916004513845,-1.694444949518814,1.8172100481026243,0.2679528403001008,-3.126670229823625,3.126670229823625,-3.126670229823625,3.126670229823625,-4.462854088722601,4.462854088722601,-5.214716500200578,5.214716500200578,-11.274719401389632,11.274719401389632,-11.812749383915154,11.812749383915154,3.71,-2.368421052631575,0.1865542734747372,-2.5549753261063124,2.695417789757415,0.2702702702702675,-2.2911051212938016,2.2911051212938016,-2.2727143166961006,2.2727143166961006,-3.638814016172498,3.638814016172498,-4.372147349505839,4.372147349505839,-10.509433962264147,10.509433962264147,-11.0289741921492,11.0289741921492,3.7,-2.631578947368407,0.09903498468413208,-2.730613932052539,2.972972972972965,0.5434782608695565,-2.0270270270270285,2.0270270270270285,-2.0960528426820946,2.0960528426820946,-3.378378378378377,3.378378378378377,-4.199785584673532,4.199785584673532,-10.267567567567571,10.267567567567571,-10.874994745332046,10.874994745332046
2024-04-04,2024-04-04T13:30:00+00:00,2.374845428758454,6.020902984849852,0.9651008553263507,5.055802129523501,1.7045454545454586,-3.409090909090917,1.7045454545454586,-3.409090909090917,1.7045454545454586,-3.409090909090917,3.5239,0.1107954545454426,0.04530216544349486,0.06549328910194774,1.5919861517069256,3.644117647058831,-3.9416555520871754,3.9416555520871754,-3.7718493575572,3.7718493575572,-4.557450551945275,4.557450551945275,-4.344626788134375,4.344626788134375,-7.488861772468002,7.488861772468002,-4.959881515268216,4.959881515268216,3.455,-1.846590909090906,-0.03624173235481365,-1.8103491767360924,3.61794500723589,1.6176470588235237,-2.026049204052105,2.026049204052105,-1.9376779541654066,1.9376779541654066,-2.654124457308249,2.654124457308249,-2.5227005472203357,2.5227005472203357,-5.643994211287994,5.643994211287994,-3.1945244387873157,3.1945244387873157,3.44,-2.2727272727272707,-0.02265108272175853,-2.250076190005512,4.069767441860472,1.17647058823529,-1.5988372093023284,1.5988372093023284,-1.4968842436038354,1.4968842436038354,-2.229651162790691,2.229651162790691,-2.084651389352843,2.084651389352843,-5.232558139534893,5.232558139534893,-2.7698276125513455,2.7698276125513455
2024-04-05,2024-04-05T13:30:00+00:00,-2.2775312995182206,-1.5337423312883347,0.35539244152285043,-1.8891347728111851,0.31152647975078995,-5.501557632398757,0.31152647975078995,-5.919003115264799,0.31152647975078995,-5.919003115264799,3.06,-4.672897196261683,-0.04629200999908267,-4.6266051862626005,5.228758169934644,0.8769038043120014,0.4901960784313708,-0.4901960784313708,0.05716532630095639,-0.05716532630095639,1.6339869281045694,-1.6339869281045694,1.2264285731582891,-1.2264285731582891,-2.777777777777779,2.777777777777779,-3.678574369107912,3.678574369107912,3.03,-5.607476635514019,-0.16896583649662622,-5.4385107990173935,6.270627062706291,0.3311258278145601,1.4851485148514865,-1.4851485148514865,0.9287041940613472,-0.9287041940613472,2.64026402640265,-2.64026402640265,2.1093234036487107,-2.1093234036487107,-1.8151815181518094,1.8151815181518094,-2.839966475607003,2.839966475607003,3.125,-2.6479750778816147,0.18285343949633326,-2.830828517377948,3.0399999999999983,3.47682119205297,-1.5999999999999903,1.5999999999999903,-1.8033130790379492,1.8033130790379492,-0.48000000000000265,0.48000000000000265,-0.6578989441582306,0.6578989441582306,-4.799999999999994,4.799999999999994,-5.470009010466004,5.470009010466004
2024-04-08,2024-04-08T13:30:00+00:00,6.90128698455561,4.201680672268915,0.20654992770752223,3.9951307445613926,0.0,-3.8709677419354827,0.0,-3.8709677419354827,0.0,-4.190322580645168,3.0,-3.2258064516129115,-0.21070471566314586,-3.0151017359497656,3.3333333333333437,0.6711409395973256,0.6633333333333269,-0.6633333333333269,0.6036606152409973,-0.6036606152409973,-0.1666666666666594,0.1666666666666594,-0.43519389808205355,0.43519389808205355,4.166666666666674,-4.166666666666674,4.139125412162525,-4.139125412162525,2.9801,-3.8677419354838705,-0.4695050729450645,-3.398236862538806,4.023354920975808,0.003355704697982631,1.3355256535015458,-1.3355256535015458,1.0156766038444065,-1.0156766038444065,0.49998322203952394,-0.49998322203952394,-0.029263406889556975,0.029263406889556975,4.862252944532064,-4.862252944532064,4.5746189070706045,-4.5746189070706045,3.0074,-2.987096774193554,-0.26567116322744333,-2.7214256109661106,3.0790716233291215,1.2558499713814397,0.41564141783598796,-0.41564141783598796,0.30082294584021785,-0.30082294584021785,-0.4123162864933194,0.4123162864933194,-0.7361043775214071,0.7361043775214071,3.9103544590011197,-3.9103544590011197,3.8276851591641625,-3.8276851591641625
2024-04-09,2024-04-09T13:30:00+00:00,-1.4236268261970997,-0.8000000000000007,0.5277287015579502,-1.3277287015579509,0.3225806451612856,-3.8709677419354827,0.3225806451612856,-4.8387096774193505,0.3225806451612856,-4.8387096774193505,3.0,-3.2258064516129115,-0.20770091068860186,-3.0181055409243096,3.6666666666666625,0.6711409395973256,1.973333333333338,-1.973333333333338,2.0282256072457816,-2.0282256072457816,-1.3333333333333308,1.3333333333333308,-0.9536617721055629,0.9536617721055629,-5.666666666666664,5.666666666666664,-5.721558940579108,5.721558940579108,2.9792,-3.8967741935483913,-0.013694565539912329,-3.883079628008479,4.390440386680972,0.9898305084745651,2.685284640171859,-2.685284640171859,2.934103322117665,-2.934103322117665,-0.6444683136412444,0.6444683136412444,-0.07150052310548327,0.07150052310548327,-5.008055853920512,5.008055853920512,-4.868808701638905,4.868808701638905,3.005,-3.0645161290322687,-0.05934311733960529,-3.0051730116926634,3.4941763727121433,1.8644067796609987,1.803660565723808,-1.803660565723808,2.006917240079209,-2.006917240079209,-1.4975041597337757,1.4975041597337757,-0.9699503195529036,0.9699503195529036,-5.823627287853572,5.823627287853572,-5.729992190678601,5.729992190678601
2024-04-10,2024-04-10T13:30:00+00:00,-1.9823281431441853,0.7067137809187329,-1.1909660311799852,1.8976798120987182,1.403508771929829,-4.912280701754391,1.403508771929829,-4.912280701754391,1.403508771929829,-4.912280701754391,2.78,-2.4561403508772006,0.08328513591671083,-2.5394254867939114,3.9568345323741205,2.58302583025829,3.244604316546762,-3.244604316546762,3.1035997165606233,-3.1035997165606233,6.294964028776984,-6.294964028776984,6.172451835346426,-6.172451835346426,7.553956834532394,-7.553956834532394,7.345917260782375,-7.345917260782375,2.84,-0.35087719298246833,0.25216888374781643,-0.6030460767302848,1.760563380281699,4.797047970479706,1.0633802816901516,-1.0633802816901516,1.0910721633535014,-1.0910721633535014,4.049295774647899,-4.049295774647899,4.095448910753497,-4.095448910753497,5.2816901408450745,-5.2816901408450745,5.242459975155311,-5.242459975155311,2.855,0.17543859649122862,0.28687102371312,-0.1114324272218914,1.2259194395796813,5.350553505535061,0.5323992994746174,-0.5323992994746174,0.5946844732963807,-0.5946844732963807,3.5026269702276736,-3.5026269702276736,3.583367010367011,-3.583367010367011,4.728546409807355,-4.728546409807355,4.723932693227972,-4.723932693227972
2024-04-11,2024-04-11T13:30:00+00:00,0.9252113236939863,1.0033444816053505,0.45212336508961837,0.5512211165157321,0.0,-3.311258278145701,0.0,-3.311258278145701,0.0,-3.9735099337748325,2.99,-0.9933774834437026,0.01148184719956813,-1.0048593306432707,1.0033444816053505,2.3972602739726234,-1.0033444816053616,1.0033444816053616,-0.9734951061461383,0.9734951061461383,-2.6755852842809347,2.6755852842809347,-2.358722683252279,2.358722683252279,2.341137123745818,-2.341137123745818,1.1701231634225318,-1.1701231634225318,2.9253,-3.1357615894039736,-0.13318942751511242,-3.0025721618888612,3.2372748094212644,0.18150684931506067,1.1862031244658677,-1.1862031244658677,1.0712315224515656,-1.0712315224515656,-0.5230232796636147,0.5230232796636147,-0.35056587664216154,0.35056587664216154,4.604655932724855,-4.604655932724855,3.2870813736409543,-3.2870813736409543,2.91,-3.6423841059602613,-0.15156038303443253,-3.4908237229258288,3.7800687285223233,0.34482758620690834,1.7182130584192379,-1.7182130584192379,1.5848214620898027,-1.5848214620898027,0.0,-0.0,0.15409029231159277,-0.15409029231159277,5.154639175257736,-5.154639175257736,3.8184233568542947,-3.8184233568542947
2024-04-12,2024-04-12T13:30:00+00:00,-0.4574613144000317,6.209150326797386,-0.9781671281376303,7.187317454935016,7.0769230769230695,-12.0,7.0769230769230695,-13.230769230769235,7.0769230769230695,-14.15384615384615,2.9,-10.769230769230775,0.05271481286241997,-10.821945582093196,19.999999999999996,1.3986013986013957,-1.0344827586206806,1.0344827586206806,-1.222323506318479,1.222323506318479,-1.551724137931032,1.551724137931032,-1.3822093168378902,1.3822093168378902,-6.896551724137923,6.896551724137923,-6.207038735637427,6.207038735637427,2.85,-12.307692307692308,0.057298709633069045,-12.364991017325377,22.10526315789474,1.0638297872340496,0.7017543859649145,-0.7017543859649145,0.518503515523272,-0.518503515523272,0.17543859649122862,-0.17543859649122862,0.3495269234107812,-0.3495269234107812,-5.263157894736836,5.263157894736836,-4.569095222939135,4.569095222939135,2.805,-13.692307692307693,0.11230547088079135,-13.804613163188485,24.064171122994637,0.5376344086021501,2.317290552584672,-2.317290552584672,2.1890854243795443,-2.1890854243795443,1.7825311942959,-1.7825311942959,2.011468923233628,-2.011468923233628,-3.7433155080213942,3.7433155080213942,-2.994689134395012,2.994689134395012
2024-04-15,2024-04-15T13:30:00+00:00,-1.0769696702823017,0.0,0.860378751182167,-0.860378751182167,0.37037037037035425,-5.185185185185192,0.37037037037035425,-5.9259259259259345,0.5555555555555536,-5.9259259259259345,2.585,-4.259259259259263,-0.354480171980065,-3.904779087279198,4.835589941972929,0.9765625,5.029013539651839,-5.029013539651839,4.836224758122842,-4.836224758122842,-0.19342359767891004,0.19342359767891004,0.029201542896239996,-0.029201542896239996,-2.9013539651837617,2.9013539651837617,-0.7439556956925886,0.7439556956925886,2.6184,-3.0222222222222372,-0.24241869825732953,-2.7798035239649077,3.4983195844790815,3.0866141732283303,3.6892758936755365,-3.6892758936755365,3.6090374709336626,-3.6090374709336626,-1.466544454628771,1.466544454628771,-1.1318356054770051,1.1318356054770051,-4.139932783379163,4.139932783379163,-1.8726242093305645,1.8726242093305645,2.69,-0.37037037037037646,-0.15093994419794754,-0.21943042617242892,0.9293680297397744,5.905511811023612,0.9293680297397744,-0.9293680297397744,0.9408201598359756,-0.9408201598359756,-4.089219330855009,4.089219330855009,-3.6632000912764413,3.6632000912764413,-6.691449814126404,6.691449814126404,-4.3346014403288775,4.3346014403288775
