label,eligible_events,validated_events,triggered_events,coverage_pct,total_trades,win_rate_pct,mean_event_return_pct,median_event_return_pct,compounded_event_return_pct,max_drawdown_pct,avg_trade_return_pct,avg_win_pct,avg_loss_pct,params
cont_peak12_30_entry30_pct4,689,28,28,4.063860667634253,28,46.42857142857143,1.00225,-0.054,28.99628505621743,-9.452758519039994,1.0822218292675163,4.456767825679547,-2.292324167144514,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 600, 'stop_mode': 'pct', 'stop_pct': 4.0}"
cont_peak12_30_entry30_pct3,689,28,28,4.063860667634253,28,39.285714285714285,0.7721071428571429,-0.9804999999999999,20.97891949033499,-8.954549112617538,0.8520637115901378,5.054829791354456,-2.300010848233101,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 600, 'stop_mode': 'pct', 'stop_pct': 3.0}"
cont_peak12_30_confirm15_30_dyn15,689,14,14,2.0319303338171264,14,28.57142857142857,0.5214285714285714,-1.58,6.63131313584242,-7.319232980414969,0.6014011235111226,5.922946385119115,-1.527216981132074,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': 0.0, 'confirm30_min': 0.0, 'entry_minute': 575, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_peak12_30_entry30_dyn15,689,28,28,4.063860667634253,28,25.0,0.27267857142857144,-1.58,5.962255150077356,-10.631143026302858,0.35263158560026625,6.283070370962603,-1.6241813428538467,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 600, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_peak12_30_confirm15_dyn15,689,15,15,2.1770682148040637,15,26.666666666666668,0.38133333333333325,-1.58,4.946538388296107,-8.783589099324418,0.4613077152770476,5.922946385119115,-1.524742710120068,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': 0.0, 'confirm30_min': None, 'entry_minute': 575, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_peak12_30_entry5_dyn15,689,17,17,2.467343976777939,17,23.52941176470588,0.15058823529411758,-1.58,1.6564266290691965,-10.224808391555095,0.23056563112680686,5.922946385119115,-1.5209361393323648,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 575, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_gap6_peak12_30_entry5_dyn15,689,17,17,2.467343976777939,17,23.52941176470588,0.15058823529411758,-1.58,1.6564266290691965,-10.224808391555095,0.23056563112680686,5.922946385119115,-1.5209361393323648,"{'gap_pct_min': 6.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 575, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_peak10_30_entry5_dyn15,689,24,24,3.483309143686502,24,25.0,-0.13250000000000006,-1.58,-4.066523302357073,-12.536880372199189,-0.05250952288105711,4.139999496007344,-1.450012529177191,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 10.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 575, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
cont_peak12_30_entry15_dyn15,689,25,25,3.6284470246734397,25,16.0,-0.6974799999999999,-1.58,-16.654987209247608,-19.29457442445367,-0.6174804512182533,4.37754365585129,-1.5689136144695948,"{'gap_pct_min': 4.0, 'peak_vs_prev_close_min': 12.0, 'peak_vs_prev_close_max': 30.0, 'confirm5_min': 0.0, 'confirm15_min': None, 'confirm30_min': None, 'entry_minute': 585, 'stop_mode': 'dynamic', 'stop_pct': 1.5}"
