entry_weekday,trades,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,avg_hold_minutes,expectancy_score
Friday,8,301.6786728126698,37.70983410158372,4.862712166265532,3.870162826158373,0.7028440166265533,62.5,17382.125,2.418851766348983
Monday,17,370.5361658615018,21.796245050676575,4.199999999999881,2.2652492397300374,0.49999999999998807,70.58823529411765,9554.0,1.59899946333885
Wednesday,8,154.2088281927567,19.276103524094587,-8.205001342146584,2.0081801299926743,-0.7405001342146583,37.5,10969.625,0.7530675487472529
Tuesday,8,60.34863612562632,7.54357951570329,1.5169995922894244,0.8358691491304382,0.23774474946937868,62.5,8188.625,0.5224182182065239
Thursday,13,21.983327122126138,1.691025163240472,-4.472730400378409,0.2459596118174641,-0.3672730400378409,30.76923076923077,8871.307692307691,0.07567988055921973
