variant,branch_type,symbol,reaction_date,trade_num,direction,entry_time,exit_time,entry_price,exit_price,return_pct,pnl,outcome,notes
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,INTC,2026-04-24,2,Long,2026-04-24T13:21:00,2026-04-24T13:25:00,82.79,81.54815,-1.4999999999999993,-15.799999999999994,SL hit,Entry: Long @ 82.7900 (signal-bar close) | regime=earnings_wave_long | SL=81.5482 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:43:00,2024-10-31T14:03:00,49.74,51.8001,4.141737032569357,40.61737032569358,Counter-signal exit,Entry: Long @ 49.7400 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,2,Long,2024-11-01T13:40:00,2024-11-01T13:53:00,220.9,216.92061999999999,-1.8014395654142237,-18.814395654142235,SL hit,Entry: Long @ 220.9000 (signal-bar close) | regime=earnings_wave_long | SL=216.9206 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,APP,2025-05-08,1,Short,2025-05-08T13:48:00,2025-05-08T13:58:00,342.93,349.755,-1.9902020820575592,-20.702020820575594,Counter-signal exit,Entry: Short @ 342.9300 (signal-bar close) | regime=earnings_wave_short | SL=358.4378 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,IDXX,2025-08-04,1,Short,2025-08-04T13:59:00,2025-08-04T14:09:00,650.5,657.355,-1.0538047655649527,-11.338047655649529,Counter-signal exit,Entry: Short @ 650.5000 (signal-bar close) | regime=earnings_wave_short | SL=684.0799 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,APLD,2025-10-10,1,Short,2025-10-10T13:11:00,2025-10-10T13:21:00,36.7603,36.98,-0.5976556230498554,-6.776556230498554,Counter-signal exit,Entry: Short @ 36.7603 (signal-bar close) | regime=earnings_wave_short | SL=38.9825 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,INTC,2026-04-24,2,Long,2026-04-24T13:21:00,2026-04-24T13:25:00,82.79,81.54815,-1.4999999999999993,-15.799999999999994,SL hit,Entry: Long @ 82.7900 (signal-bar close) | regime=earnings_wave_long | SL=81.5482 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:43:00,2024-10-31T14:03:00,49.74,51.8001,4.141737032569357,40.61737032569358,Counter-signal exit,Entry: Long @ 49.7400 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,TEAM,2024-11-01,2,Long,2024-11-01T13:40:00,2024-11-01T13:53:00,220.9,216.92061999999999,-1.8014395654142237,-18.814395654142235,SL hit,Entry: Long @ 220.9000 (signal-bar close) | regime=earnings_wave_long | SL=216.9206 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,APP,2025-05-08,1,Short,2025-05-08T13:48:00,2025-05-08T13:58:00,342.93,349.755,-1.9902020820575592,-20.702020820575594,Counter-signal exit,Entry: Short @ 342.9300 (signal-bar close) | regime=earnings_wave_short | SL=358.4378 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,IDXX,2025-08-04,1,Short,2025-08-04T13:59:00,2025-08-04T14:09:00,650.5,657.355,-1.0538047655649527,-11.338047655649529,Counter-signal exit,Entry: Short @ 650.5000 (signal-bar close) | regime=earnings_wave_short | SL=684.0799 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,APLD,2025-10-10,1,Short,2025-10-10T13:11:00,2025-10-10T13:21:00,36.7603,36.98,-0.5976556230498554,-6.776556230498554,Counter-signal exit,Entry: Short @ 36.7603 (signal-bar close) | regime=earnings_wave_short | SL=38.9825 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,INTC,2026-04-24,2,Long,2026-04-24T13:21:00,2026-04-24T13:25:00,82.79,81.54815,-1.4999999999999993,-15.799999999999994,SL hit,Entry: Long @ 82.7900 (signal-bar close) | regime=earnings_wave_long | SL=81.5482 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:41:00,2024-10-31T14:01:00,49.2,51.945,5.579268292682921,54.99268292682921,Counter-signal exit,Entry: Long @ 49.2000 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,2,Long,2024-11-01T13:39:00,2024-11-01T13:53:00,221.24,216.92061999999999,-1.9523503887181448,-20.32350388718145,SL hit,Entry: Long @ 221.2400 (signal-bar close) | regime=earnings_wave_long | SL=216.9206 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,APP,2025-05-08,1,Short,2025-05-08T13:48:00,2025-05-08T13:58:00,342.93,349.755,-1.9902020820575592,-20.702020820575594,Counter-signal exit,Entry: Short @ 342.9300 (signal-bar close) | regime=earnings_wave_short | SL=358.4378 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,IDXX,2025-08-04,1,Short,2025-08-04T13:59:00,2025-08-04T14:09:00,650.5,657.355,-1.0538047655649527,-11.338047655649529,Counter-signal exit,Entry: Short @ 650.5000 (signal-bar close) | regime=earnings_wave_short | SL=684.0799 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,APLD,2025-10-10,1,Short,2025-10-10T13:11:00,2025-10-10T13:21:00,36.7603,36.98,-0.5976556230498554,-6.776556230498554,Counter-signal exit,Entry: Short @ 36.7603 (signal-bar close) | regime=earnings_wave_short | SL=38.9825 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:41:00,2024-10-31T13:52:00,49.2,49.718,1.052845528455286,9.72845528455286,Counter-signal exit,Entry: Long @ 49.2000 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,TEAM,2024-11-01,2,Long,2024-11-01T13:39:00,2024-11-01T13:53:00,221.24,216.92061999999999,-1.9523503887181448,-20.32350388718145,SL hit,Entry: Long @ 221.2400 (signal-bar close) | regime=earnings_wave_long | SL=216.9206 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,APP,2025-05-08,1,Short,2025-05-08T13:48:00,2025-05-08T13:58:00,342.93,349.755,-1.9902020820575592,-20.702020820575594,Counter-signal exit,Entry: Short @ 342.9300 (signal-bar close) | regime=earnings_wave_short | SL=358.4378 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,IDXX,2025-08-04,1,Short,2025-08-04T13:59:00,2025-08-04T14:09:00,650.5,657.355,-1.0538047655649527,-11.338047655649529,Counter-signal exit,Entry: Short @ 650.5000 (signal-bar close) | regime=earnings_wave_short | SL=684.0799 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,APLD,2025-10-10,1,Short,2025-10-10T13:11:00,2025-10-10T13:21:00,36.7603,36.98,-0.5976556230498554,-6.776556230498554,Counter-signal exit,Entry: Short @ 36.7603 (signal-bar close) | regime=earnings_wave_short | SL=38.9825 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.00_lexitema_roll,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:41:00,2024-10-31T14:01:00,49.2,51.945,5.579268292682921,54.99268292682921,Counter-signal exit,Entry: Long @ 49.2000 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,TEAM,2024-11-01,2,Long,2024-11-01T13:39:00,2024-11-01T13:53:00,221.24,216.92061999999999,-1.9523503887181448,-20.32350388718145,SL hit,Entry: Long @ 221.2400 (signal-bar close) | regime=earnings_wave_long | SL=216.9206 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,APP,2025-05-08,1,Short,2025-05-08T13:48:00,2025-05-08T13:58:00,342.93,349.755,-1.9902020820575592,-20.702020820575594,Counter-signal exit,Entry: Short @ 342.9300 (signal-bar close) | regime=earnings_wave_short | SL=358.4378 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,IDXX,2025-08-04,1,Short,2025-08-04T13:59:00,2025-08-04T14:09:00,650.5,657.355,-1.0538047655649527,-11.338047655649529,Counter-signal exit,Entry: Short @ 650.5000 (signal-bar close) | regime=earnings_wave_short | SL=684.0799 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,APLD,2025-10-10,1,Short,2025-10-10T13:11:00,2025-10-10T13:21:00,36.7603,36.98,-0.5976556230498554,-6.776556230498554,Counter-signal exit,Entry: Short @ 36.7603 (signal-bar close) | regime=earnings_wave_short | SL=38.9825 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,1,Short,2026-02-25T13:56:00,2026-02-25T14:06:00,505.98,494.99,2.1720226095893134,20.920226095893135,Counter-signal exit,Entry: Short @ 505.9800 (signal-bar close) | regime=earnings_wave_short | SL=525.1320 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,AXON,2026-02-25,2,Long,2026-02-25T14:07:00,2026-02-25T14:13:00,496.95,489.49575,-1.5000000000000004,-15.800000000000006,SL hit,Entry: Long @ 496.9500 (signal-bar close) | regime=earnings_wave_long | SL=489.4957 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,INTC,2026-04-24,1,Short,2026-04-24T13:01:00,2026-04-24T13:11:00,83.4016,82.9,0.6014273107470315,5.214273107470315,Counter-signal exit,Entry: Short @ 83.4016 (signal-bar close) | regime=earnings_wave_short | SL=87.7534 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,STX,2026-04-29,1,Short,2026-04-29T13:02:00,2026-04-29T13:12:00,664.5,665.0,-0.07524454477050413,-1.5524454477050413,Counter-signal exit,Entry: Short @ 664.5000 (signal-bar close) | regime=earnings_wave_short | SL=691.1220 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexitema_roll,short_plus_conditional_long,MU,2024-09-26,1,Short,2024-09-26T13:35:00,2024-09-26T13:45:00,110.35,111.99,-1.4861803352967835,-15.661803352967837,Counter-signal exit,Entry: Short @ 110.3500 (signal-bar close) | regime=earnings_wave_short | SL=114.7846 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,1,Short,2024-10-31T13:30:00,2024-10-31T13:40:00,49.95,48.72,2.4624624624624705,23.8246246246247,Counter-signal exit,Entry: Short @ 49.9500 (signal-bar close) | regime=earnings_wave_short | SL=54.3139 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexitema_roll,short_plus_conditional_long,RBLX,2024-10-31,2,Long,2024-10-31T13:41:00,2024-10-31T13:52:00,49.2,49.718,1.052845528455286,9.72845528455286,Counter-signal exit,Entry: Long @ 49.2000 (signal-bar close) | regime=earnings_wave_long | SL=47.7120 | TP=none | session_exit=eod
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentrynext_bar_lmom0.25_lexitema_roll,short_plus_conditional_long,TEAM,2024-11-01,1,Short,2024-11-01T13:28:00,2024-11-01T13:38:00,225.26,219.32,2.6369528544792677,25.56952854479268,Counter-signal exit,Entry: Short @ 225.2600 (signal-bar close) | regime=earnings_wave_short | SL=235.3638 | TP=none | session_exit=eod
