label,branch_type,eligible_events,validated_events,triggered_events,coverage_pct,total_trades,long_trades,short_trades,win_rate_pct,mean_event_return_pct,median_event_return_pct,compounded_event_return_pct,mean_trade_return_pct,avg_win_pct,avg_loss_pct,max_drawdown_pct,params
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.28333333333333344,-0.155,2.3296485484674667,0.29250627947446345,2.402920453969488,-1.2149324165934114,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.25_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.0, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.28333333333333344,-0.155,2.3296485484674667,0.29250627947446345,2.402920453969488,-1.2149324165934114,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.25_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.28333333333333344,-0.155,2.3296485484674667,0.29250627947446345,2.402920453969488,-1.2149324165934114,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.25_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,44.44444444444444,0.27155555555555555,-0.456,2.311636117425331,0.2679331037884256,2.1336072086518514,-0.8981132117512156,-2.5982001901074026,"{'label': 'conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'rebound', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
short_only_tight_sexittime_20_sreb0.5,short_only,28,9,9,32.142857142857146,9,0,9,55.55555555555556,0.2732222222222222,0.146,2.2758870093241956,0.3532708513513414,1.8329506519268122,-1.4963288993679973,-5.648555320000003,"{'label': 'short_only_tight_sexittime_20_sreb0.5', 'branch_type': 'short_only', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_20', 'short_rebound_exit_pct': 0.5, 'long_enabled': False, 'long_requires_short_return_pct': 0.0, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexitema_turn_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,44.44444444444444,0.2604444444444444,-0.456,2.229328936681063,0.2602632931394877,1.7321770677055168,-1.0013770850599657,-2.947419578506605,"{'label': 'conditional_tight_sexitema_turn_sreb0.5_smin0.5_lentryema_turn_lmom0.00_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'ema_turn', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.00_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.2665555555555556,-0.155,2.1761683056010117,0.27993037753247,2.402920453969488,-1.2364911056368286,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.00_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.0, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.2665555555555556,-0.155,2.1761683056010117,0.27993037753247,2.402920453969488,-1.2364911056368286,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.0_lentryema_turn_lmom0.00_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.0, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.00_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.2665555555555556,-0.155,2.1761683056010117,0.27993037753247,2.402920453969488,-1.2364911056368286,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.00_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.00_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,12,3,9,44.44444444444444,0.2665555555555556,-0.155,2.1761683056010117,0.27993037753247,2.402920453969488,-1.2364911056368286,-3.836962232364005,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin1.5_lentryema_turn_lmom0.00_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 1.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.0, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
short_only_tight_sexitrebound_sreb0.5,short_only,28,9,9,32.142857142857146,9,0,9,44.44444444444444,0.24722222222222223,-0.456,2.1736732572722905,0.3272220280729925,1.6315747526724749,-0.7162601516065934,-2.5982001901073914,"{'label': 'short_only_tight_sexitrebound_sreb0.5', 'branch_type': 'short_only', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'rebound', 'short_rebound_exit_pct': 0.5, 'long_enabled': False, 'long_requires_short_return_pct': 0.0, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentrynext_bar_lmom0.00_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.25077777777777777,-0.678,1.9287997312907423,0.2535919838848621,2.6904267059922007,-1.2694297174322247,-4.516417394258198,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin0.5_lentrynext_bar_lmom0.00_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentrynext_bar_lmom0.25_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.25077777777777777,-0.678,1.9287997312907423,0.2535919838848621,2.6904267059922007,-1.2694297174322247,-4.516417394258198,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin0.5_lentrynext_bar_lmom0.25_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.25, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
short_only_tight_sexittime_10_sreb0.5,short_only,28,9,9,32.142857142857146,9,0,9,44.44444444444444,0.21655555555555556,-0.155,1.839687669350254,0.2966419873931587,1.9682163093195209,-1.040617470147931,-3.836962232364005,"{'label': 'short_only_tight_sexittime_10_sreb0.5', 'branch_type': 'short_only', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': False, 'long_requires_short_return_pct': 0.0, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
short_only_tight_sexitrebound_sreb1.0,short_only,28,9,9,32.142857142857146,9,0,9,55.55555555555556,0.1182222222222222,0.146,1.0143177254878344,0.19822444216612417,1.100823050554406,-0.9300238183192282,-2.969981505285202,"{'label': 'short_only_tight_sexitrebound_sreb1.0', 'branch_type': 'short_only', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'rebound', 'short_rebound_exit_pct': 1.0, 'long_enabled': False, 'long_requires_short_return_pct': 0.0, 'long_entry_mode': 'next_bar', 'long_momentum_min': 0.0, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.11477777777777777,-0.671,0.8726950451196869,0.1593915090184582,2.1336072086518514,-1.0744933032524124,-4.027010480220494,"{'label': 'conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'rebound', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.11477777777777777,-0.671,0.8726950451196869,0.1593915090184582,2.1336072086518514,-1.0744933032524124,-4.027010480220494,"{'label': 'conditional_tight_sexitrebound_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'rebound', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.10777777777777782,-0.678,0.7212200140659153,0.15462118105335093,2.402920453969488,-1.2505658645192348,-4.516417394258177,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexittime_20', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'time_20', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 0.5}"
conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll,short_plus_conditional_long,28,9,9,32.142857142857146,13,4,9,33.33333333333333,0.10777777777777782,-0.678,0.7212200140659153,0.15462118105335093,2.402920453969488,-1.2505658645192348,-4.516417394258177,"{'label': 'conditional_tight_sexittime_10_sreb0.5_smin0.5_lentryema_turn_lmom0.25_lexitema_roll', 'branch_type': 'short_plus_conditional_long', 'overshoot_prev_close_min': 20.0, 'start_minute': 780, 'max_minute': 840, 'peak_pullback_min': 3.0, 'vwap_break_min': 1.0, 'breakdown_impulse_min': 0.5, 'short_exit_mode': 'time_10', 'short_rebound_exit_pct': 0.5, 'long_enabled': True, 'long_requires_short_return_pct': 0.5, 'long_entry_mode': 'ema_turn', 'long_momentum_min': 0.25, 'long_exit_mode': 'ema_roll', 'long_vwap_touch_buffer': -0.5, 'long_ema_roll_gain_min': 1.0}"
