id,symbol,direction,entry_price,take_profit,stop_loss,leverage,capital_allocated,entry_time,mode,strategy_id,exit_price,exit_time,outcome,leveraged_return_pct,pnl,notes,counter_signal_min_profit_pct,origin,broker_order_id,broker_status,broker_submitted_at,filled_qty,filled_avg_price,filled_at,last_synced_at,window_label,interval,entry_day
11f46ac3-15bb-4dcd-bc80-249ac5bfd78d,GC=F,Long,2371.39990234375,2391.497103923861,2359.3415813956835,1.0,1000.0,2024-05-10 15:00:00,backtest,vwap_rsi,2369.800048828125,2024-05-10 19:00:00,RSI overbought exit,-0.0674645180698456,-1.474645180698456,Entry: Long @ 2371.3999 (signal-bar close) | regime=normal | SL=2359.3416 | TP=2391.4971 | fill_diag: close=2371.3999 H=2373.1001 L=2363.1001 range=0.422%,,,,,,,,,,60m_730d,60m,2024-05-10
fa438943-0cef-4dc5-bc28-885497657395,GC=F,Long,2320.89990234375,2335.0124481245425,2312.4323748752745,1.0,993.5523362411078,2024-06-14 04:00:00,backtest,vwap_rsi,2335.0124481245425,2024-06-14 08:00:00,TP hit,0.6080635259858052,5.246587499269136,Entry: Long @ 2320.8999 (signal-bar close) | regime=normal | SL=2312.4324 | TP=2335.0124 | fill_diag: close=2320.8999 H=2321.2000 L=2318.6001 range=0.112%,,,,,,,,,,60m_730d,60m,2024-06-14
f0d55746-5f5e-4dea-b70f-af18a1830587,GC=F,Long,2339.300048828125,2353.1835023857534,2330.9699766935482,1.0,998.798923740377,2024-06-17 14:00:00,backtest,vwap_rsi,2330.9699766935482,2024-06-17 15:00:00,SL hit,-0.35609250462546377,-4.355687242711586,Entry: Long @ 2339.3000 (signal-bar close) | regime=normal | SL=2330.9700 | TP=2353.1835 | fill_diag: close=2339.3000 H=2342.6001 L=2333.2000 range=0.402%,,,,,,,,,,60m_730d,60m,2024-06-17
a9a50d70-5b7a-4c10-b5c9-18c4a68973e7,GC=F,Long,2333.800048828125,2351.033693074477,2323.4598622803137,1.0,994.4432364976653,2024-06-23 22:00:00,backtest,vwap_rsi,2335.699951171875,2024-06-24 06:00:00,RSI overbought exit,0.08140810283657339,0.014002783421235843,Entry: Long @ 2333.8000 (signal-bar close) | regime=normal | SL=2323.4599 | TP=2351.0337 | fill_diag: close=2333.8000 H=2336.1001 L=2330.1001 range=0.257%,,,,,,,,,,60m_730d,60m,2024-06-23
956342e6-15bb-48ee-a0e6-91d14fe2ed7a,GC=F,Long,2343.199951171875,2358.1885389852955,2334.2067984838227,1.0,994.4572392810865,2024-06-24 07:00:00,backtest,vwap_rsi,2334.2067984838227,2024-06-24 09:00:00,SL hit,-0.3837979205980554,-4.612271997022507,Entry: Long @ 2343.2000 (signal-bar close) | regime=normal | SL=2334.2068 | TP=2358.1885 | fill_diag: close=2343.2000 H=2344.3999 L=2334.3000 range=0.431%,,,,,,,,,,60m_730d,60m,2024-06-24
08388c10-94b9-40d6-adc5-89e870ca742a,GC=F,Long,2338.5,2353.003281869911,2329.7980308780534,1.0,989.8449672840641,2024-06-24 11:00:00,backtest,vwap_rsi,2338.300048828125,2024-06-25 01:00:00,RSI overbought exit,-0.008550402902501603,-0.876511706640174,Entry: Long @ 2338.5000 (signal-bar close) | regime=normal | SL=2329.7980 | TP=2353.0033 | fill_diag: close=2338.5000 H=2340.5000 L=2336.3999 range=0.175%,,,,,,,,,,60m_730d,60m,2024-06-24
3eba6d70-829c-4f7b-aeb2-d1241511f06d,GC=F,Long,2334.39990234375,2345.9828311476804,2327.450145061392,1.0,988.9684555774239,2024-06-28 02:00:00,backtest,vwap_rsi,2332.10009765625,2024-06-28 03:00:00,RSI overbought exit,-0.09851802534737017,-1.765486958205201,Entry: Long @ 2334.3999 (signal-bar close) | regime=normal | SL=2327.4501 | TP=2345.9828 | fill_diag: close=2334.3999 H=2335.0000 L=2330.6001 range=0.188%,,,,,,,,,,60m_730d,60m,2024-06-28
237a0cf7-3684-43ee-9f7c-4ab011bedb2f,GC=F,Long,2372.89990234375,2386.711375215568,2364.613018620659,1.0,987.2029686192187,2024-07-05 10:00:00,backtest,vwap_rsi,2364.613018620659,2024-07-05 12:00:00,SL hit,-0.34923022732251424,-4.2373735463388815,Entry: Long @ 2372.8999 (signal-bar close) | regime=normal | SL=2364.6130 | TP=2386.7114 | fill_diag: close=2372.8999 H=2373.3999 L=2369.7000 range=0.156%,,,,,,,,,,60m_730d,60m,2024-07-05
09564a74-cf43-4400-aceb-8f15bef70f99,GC=F,Long,2395.0,2411.1905460985367,2385.285672340878,1.0,982.9655950728798,2024-07-08 00:00:00,backtest,vwap_rsi,2394.699951171875,2024-07-08 01:00:00,RSI overbought exit,-0.012528134786012526,-0.9095197307091644,Entry: Long @ 2395.0000 (signal-bar close) | regime=normal | SL=2385.2857 | TP=2411.1905 | fill_diag: close=2395.0000 H=2396.0000 L=2392.7000 range=0.138%,,,,,,,,,,60m_730d,60m,2024-07-08
7fe658b3-7a90-400b-9556-d5411c24fcab,GC=F,Long,2370.5,2384.1205717555526,2362.3276569466684,1.0,982.0560753421707,2024-07-09 01:00:00,backtest,vwap_rsi,2371.5,2024-07-09 05:00:00,RSI overbought exit,0.04218519299725796,-0.37136260954934486,Entry: Long @ 2370.5000 (signal-bar close) | regime=normal | SL=2362.3277 | TP=2384.1206 | fill_diag: close=2370.5000 H=2372.5000 L=2368.3999 range=0.173%,,,,,,,,,,60m_730d,60m,2024-07-09
fc799c7f-3128-497b-97cb-3a89259445f3,GC=F,Long,2371.300048828125,2383.632245551497,2363.900730794102,1.0,981.6847127326214,2024-07-09 09:00:00,backtest,vwap_rsi,2370.199951171875,2024-07-09 10:00:00,RSI overbought exit,-0.04639217448646612,-1.2407726550239786,Entry: Long @ 2371.3000 (signal-bar close) | regime=normal | SL=2363.9007 | TP=2383.6322 | fill_diag: close=2371.3000 H=2372.5000 L=2368.6001 range=0.164%,,,,,,,,,,60m_730d,60m,2024-07-09
36a98054-fc01-4786-bcf6-02925d8669d5,GC=F,Long,2427.39990234375,2442.534592023875,2418.319088535675,1.0,980.4439400775974,2024-07-15 20:00:00,backtest,vwap_rsi,2425.699951171875,2024-07-15 22:00:00,RSI overbought exit,-0.07003177227755633,-1.4709774194863217,Entry: Long @ 2427.3999 (signal-bar close) | regime=normal | SL=2418.3191 | TP=2442.5346 | fill_diag: close=2427.3999 H=2427.5000 L=2425.5000 range=0.082%,,,,,,,,,,60m_730d,60m,2024-07-15
3b2c1df9-db5e-4cf3-acc4-1f9cc338c6de,GC=F,Long,2471.699951171875,2487.9819110519466,2461.930775243832,1.0,978.9729626581111,2024-07-18 14:00:00,backtest,vwap_rsi,2464.39990234375,2024-07-18 15:00:00,RSI overbought exit,-0.2953452673195192,-3.6745286836749043,Entry: Long @ 2471.7000 (signal-bar close) | regime=normal | SL=2461.9308 | TP=2487.9819 | fill_diag: close=2471.7000 H=2473.2000 L=2463.2000 range=0.405%,,,,,,,,,,60m_730d,60m,2024-07-18
0c0d51c5-685c-461c-a9ff-498d130b59a5,GC=F,Long,2412.800048828125,2430.6120812362406,2402.1128293832558,1.0,975.2984339744362,2024-07-21 22:00:00,backtest,vwap_rsi,2409.800048828125,2024-07-22 00:00:00,RSI overbought exit,-0.124336867510305,-1.9928942688604234,Entry: Long @ 2412.8000 (signal-bar close) | regime=normal | SL=2402.1128 | TP=2430.6121 | fill_diag: close=2412.8000 H=2413.2000 L=2402.5000 range=0.443%,,,,,,,,,,60m_730d,60m,2024-07-21
ab3cebcf-0db2-437a-b3b0-5fa671a89c3e,GC=F,Long,2372.0,2393.1691052569226,2359.2985368458462,1.0,973.3055397055758,2024-07-26 01:00:00,backtest,vwap_rsi,2368.39990234375,2024-07-26 04:00:00,RSI overbought exit,-0.15177477471543,-2.2558767219453983,Entry: Long @ 2372.0000 (signal-bar close) | regime=normal | SL=2359.2985 | TP=2393.1691 | fill_diag: close=2372.0000 H=2372.7000 L=2354.6001 range=0.763%,,,,,,,,,,60m_730d,60m,2024-07-26
d24a4ec2-20ba-458e-b58c-122864fbecbd,GC=F,Long,2372.60009765625,2392.4198499485587,2360.708246280865,1.0,971.0496629836304,2024-07-26 05:00:00,backtest,vwap_rsi,2368.10009765625,2024-07-26 06:00:00,RSI overbought exit,-0.18966533822725884,-2.6185843580394637,Entry: Long @ 2372.6001 (signal-bar close) | regime=normal | SL=2360.7082 | TP=2392.4198 | fill_diag: close=2372.6001 H=2373.8000 L=2366.8000 range=0.295%,,,,,,,,,,60m_730d,60m,2024-07-26
