entry_bucket_30m,trades,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,avg_hold_minutes,expectancy_score
12:30,1,16.349279999999887,16.349279999999887,16.349279999999887,1.8278383579217325,1.8278383579217325,100.0,329.0,1.8278383579217325
08:30,1,2.361441919999996,2.361441919999996,2.361441919999996,0.32823377248087204,0.32823377248087204,100.0,29.0,0.32823377248087204
09:00,2,5.288037919999917,2.6440189599999586,2.6440189599999586,0.39645629911883273,0.39645629911883273,50.0,6.5,0.19822814955941637
04:30,2,3.867919999999925,1.9339599999999626,1.9339599999999626,0.2999999999999956,0.2999999999999956,50.0,23.5,0.1499999999999978
16:00,1,-4.627411781302172,-4.627411781302172,-4.627411781302172,-0.3827411781302172,-0.3827411781302172,0.0,30.0,-0.0
08:00,12,-19.357762043329167,-1.6131468369440973,-4.07742978471876,-0.07037692502774305,-0.3277429784718759,41.66666666666667,70.91666666666667,-0.02932371876155961
