variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb0.5_vr0.0_hold30,7,71.42857142857143,1.1589684966371234,0.7333192648582232,8.335281673920015,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb0.5_vr0.5_hold30,7,71.42857142857143,1.1589684966371234,0.7333192648582232,8.335281673920015,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb1.0_vr0.0_hold30,7,71.42857142857143,1.1589684966371234,0.7333192648582232,8.335281673920015,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb1.0_vr0.5_hold30,7,71.42857142857143,1.1589684966371234,0.7333192648582232,8.335281673920015,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,7,71.42857142857143,0.9418078110362185,0.7333192648582232,6.683624487402762,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,7,71.42857142857143,0.9418078110362185,0.7333192648582232,6.683624487402762,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,7,71.42857142857143,0.9418078110362185,0.7333192648582232,6.683624487402762,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,7,71.42857142857143,0.9418078110362185,0.7333192648582232,6.683624487402762,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.0_exittime_20_reb0.5_vr0.0_hold30,7,57.14285714285714,0.7700326699043524,0.2839910313901295,5.407270281585075,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.0_exittime_20_reb0.5_vr0.5_hold30,7,57.14285714285714,0.7700326699043524,0.2839910313901295,5.407270281585075,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.0_exittime_20_reb1.0_vr0.0_hold30,7,57.14285714285714,0.7700326699043524,0.2839910313901295,5.407270281585075,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.0_exittime_20_reb1.0_vr0.5_hold30,7,57.14285714285714,0.7700326699043524,0.2839910313901295,5.407270281585075,57.14285714285714
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,9,55.55555555555556,0.4816000859926124,0.22573363431150906,4.180030327655371,66.66666666666666
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,9,55.55555555555556,0.4816000859926124,0.22573363431150906,4.180030327655371,66.66666666666666
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,9,55.55555555555556,0.4816000859926124,0.22573363431150906,4.180030327655371,66.66666666666666
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,9,55.55555555555556,0.4816000859926124,0.22573363431150906,4.180030327655371,66.66666666666666
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb0.5_vr0.0_hold30,7,71.42857142857143,0.5466772841557325,0.2839910313901295,3.8544189427608178,71.42857142857143
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb0.5_vr0.5_hold30,7,71.42857142857143,0.5466772841557325,0.2839910313901295,3.8544189427608178,71.42857142857143
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb1.0_vr0.0_hold30,7,71.42857142857143,0.5466772841557325,0.2839910313901295,3.8544189427608178,71.42857142857143
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb1.0_vr0.5_hold30,7,71.42857142857143,0.5466772841557325,0.2839910313901295,3.8544189427608178,71.42857142857143
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.0_exittime_20_reb0.5_vr0.0_hold30,7,57.14285714285714,0.5528719843034475,0.2839910313901295,3.8002529481575564,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.0_exittime_20_reb0.5_vr0.5_hold30,7,57.14285714285714,0.5528719843034475,0.2839910313901295,3.8002529481575564,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.0_exittime_20_reb1.0_vr0.0_hold30,7,57.14285714285714,0.5528719843034475,0.2839910313901295,3.8002529481575564,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.0_exittime_20_reb1.0_vr0.5_hold30,7,57.14285714285714,0.5528719843034475,0.2839910313901295,3.8002529481575564,57.14285714285714
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.0_hold30,9,44.44444444444444,0.4132406957875201,-0.3762227238525151,3.6926963546753067,66.66666666666666
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.5_hold30,9,44.44444444444444,0.4132406957875201,-0.3762227238525151,3.6926963546753067,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb0.5_vr0.0_hold30,6,66.66666666666666,0.5966717437957236,0.7826467677952309,3.5988297246900336,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb0.5_vr0.5_hold30,6,66.66666666666666,0.5966717437957236,0.7826467677952309,3.5988297246900336,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb1.0_vr0.0_hold30,6,66.66666666666666,0.5966717437957236,0.7826467677952309,3.5988297246900336,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exittime_20_reb1.0_vr0.5_hold30,6,66.66666666666666,0.5966717437957236,0.7826467677952309,3.5988297246900336,66.66666666666666
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb0.5_vr0.0_hold30,8,62.5,0.44182094452091536,0.26535077885295744,3.550983921693729,62.5
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb0.5_vr0.5_hold30,8,62.5,0.44182094452091536,0.26535077885295744,3.550983921693729,62.5
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb1.0_vr0.0_hold30,8,62.5,0.44182094452091536,0.26535077885295744,3.550983921693729,62.5
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb1.0_vr0.5_hold30,8,62.5,0.44182094452091536,0.26535077885295744,3.550983921693729,62.5
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb0.5_vr0.0_hold30,7,57.14285714285714,0.4696938614073625,0.2839910313901295,3.29614146741557,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb0.5_vr0.5_hold30,7,57.14285714285714,0.4696938614073625,0.2839910313901295,3.29614146741557,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb1.0_vr0.0_hold30,7,57.14285714285714,0.4696938614073625,0.2839910313901295,3.29614146741557,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exittime_20_reb1.0_vr0.5_hold30,7,57.14285714285714,0.4696938614073625,0.2839910313901295,3.29614146741557,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,6,66.66666666666666,0.5216391488026754,0.9867097676122427,3.111145124288228,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,6,66.66666666666666,0.5216391488026754,0.9867097676122427,3.111145124288228,66.66666666666666
firstdump_pc20_start720_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.3928926743898012,0.2990088311631778,3.0997367351463856,75.0
firstdump_pc20_start720_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.3928926743898012,0.2990088311631778,3.0997367351463856,75.0
firstdump_pc20_start720_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.3928926743898012,0.2990088311631778,3.0997367351463856,75.0
firstdump_pc20_start720_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.3928926743898012,0.2990088311631778,3.0997367351463856,75.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd1.0_exittime_20_reb0.5_vr0.0_hold30,8,50.0,0.3964288172911154,0.10195547565503005,3.0684957175560967,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd1.0_exittime_20_reb0.5_vr0.5_hold30,8,50.0,0.3964288172911154,0.10195547565503005,3.0684957175560967,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd1.0_exittime_20_reb1.0_vr0.0_hold30,8,50.0,0.3964288172911154,0.10195547565503005,3.0684957175560967,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd1.0_exittime_20_reb1.0_vr0.5_hold30,8,50.0,0.3964288172911154,0.10195547565503005,3.0684957175560967,50.0
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,9,55.55555555555556,0.3532708513513406,0.22573363431150906,3.013389891800755,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,9,55.55555555555556,0.3532708513513406,0.22573363431150906,3.013389891800755,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,9,55.55555555555556,0.3532708513513406,0.22573363431150906,3.013389891800755,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,9,55.55555555555556,0.3532708513513406,0.22573363431150906,3.013389891800755,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.0_hold30,9,44.44444444444444,0.3272220280729944,-0.3762227238525151,2.909969276040436,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.5_hold30,9,44.44444444444444,0.3272220280729944,-0.3762227238525151,2.909969276040436,66.66666666666666
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,7,57.14285714285714,0.4001267891992875,0.6020481638531083,2.7719637258531105,71.42857142857143
firstdump_pc20_start660_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,7,57.14285714285714,0.4001267891992875,0.6020481638531083,2.7719637258531105,71.42857142857143
firstdump_pc20_start720_end840_pull4.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.34819527537586353,0.0469134690715467,2.766986272881966,50.0
firstdump_pc20_start720_end840_pull4.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.34819527537586353,0.0469134690715467,2.766986272881966,50.0
firstdump_pc20_start660_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,9,44.44444444444444,0.3126882251885966,-0.004030501526752772,2.7605928643070987,77.77777777777779
firstdump_pc20_start660_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,9,44.44444444444444,0.3126882251885966,-0.004030501526752772,2.7605928643070987,77.77777777777779
firstdump_pc20_start660_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,9,44.44444444444444,0.3126882251885966,-0.004030501526752772,2.7605928643070987,77.77777777777779
firstdump_pc20_start660_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,9,44.44444444444444,0.3126882251885966,-0.004030501526752772,2.7605928643070987,77.77777777777779
firstdump_pc20_start660_end840_pull3.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,11,36.36363636363637,0.2523487335939202,-0.23088685015291155,2.732605539992372,63.63636363636363
firstdump_pc20_start660_end840_pull3.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,11,36.36363636363637,0.2523487335939202,-0.23088685015291155,2.732605539992372,63.63636363636363
firstdump_pc20_start660_end840_pull2.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,12,41.66666666666667,0.22453348777044524,-0.27991710928697566,2.644050517805252,58.333333333333336
firstdump_pc20_start660_end840_pull2.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,12,41.66666666666667,0.22453348777044524,-0.27991710928697566,2.644050517805252,58.333333333333336
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_10_reb0.5_vr0.0_hold30,9,44.44444444444444,0.29664198739315606,-0.07524454477050302,2.574673795824811,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_10_reb0.5_vr0.5_hold30,9,44.44444444444444,0.29664198739315606,-0.07524454477050302,2.574673795824811,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_10_reb1.0_vr0.0_hold30,9,44.44444444444444,0.29664198739315606,-0.07524454477050302,2.574673795824811,66.66666666666666
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd0.5_exittime_10_reb1.0_vr0.5_hold30,9,44.44444444444444,0.29664198739315606,-0.07524454477050302,2.574673795824811,66.66666666666666
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.0_hold30,7,57.14285714285714,0.37043333000260636,0.6020481638531083,2.557642865220111,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.5_hold30,7,57.14285714285714,0.37043333000260636,0.6020481638531083,2.557642865220111,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,6,66.66666666666666,0.4301561965285879,0.9867097676122427,2.533618297946094,66.66666666666666
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,6,66.66666666666666,0.4301561965285879,0.9867097676122427,2.533618297946094,66.66666666666666
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.32428046018423556,0.2990088311631778,2.5222738073359174,75.0
firstdump_pc20_start780_end840_pull2.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.32428046018423556,0.2990088311631778,2.5222738073359174,75.0
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.32428046018423556,0.2990088311631778,2.5222738073359174,75.0
firstdump_pc20_start780_end840_pull3.0_vbreak1.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.32428046018423556,0.2990088311631778,2.5222738073359174,75.0
firstdump_pc20_start780_end900_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,12,58.333333333333336,0.2268785373056452,0.33859390633149133,2.50735078443427,75.0
firstdump_pc20_start780_end900_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,12,58.333333333333336,0.2268785373056452,0.33859390633149133,2.50735078443427,75.0
firstdump_pc20_start780_end900_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,12,58.333333333333336,0.2268785373056452,0.33859390633149133,2.50735078443427,75.0
firstdump_pc20_start780_end900_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,12,58.333333333333336,0.2268785373056452,0.33859390633149133,2.50735078443427,75.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,8,62.5,0.3094779502271508,0.31715046045389106,2.442130595828318,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,8,62.5,0.3094779502271508,0.31715046045389106,2.442130595828318,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,8,62.5,0.3094779502271508,0.31715046045389106,2.442130595828318,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,8,62.5,0.3094779502271508,0.31715046045389106,2.442130595828318,50.0
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb0.5_vr0.0_hold30,7,57.14285714285714,0.3501389395585102,0.07334506215155301,2.4377528177300656,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb0.5_vr0.5_hold30,7,57.14285714285714,0.3501389395585102,0.07334506215155301,2.4377528177300656,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb1.0_vr0.0_hold30,7,57.14285714285714,0.3501389395585102,0.07334506215155301,2.4377528177300656,57.14285714285714
firstdump_pc20_start720_end840_pull4.0_vbreak0.5_bd0.5_exittime_20_reb1.0_vr0.5_hold30,7,57.14285714285714,0.3501389395585102,0.07334506215155301,2.4377528177300656,57.14285714285714
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.0_hold30,9,44.44444444444444,0.27295720384287425,-0.3289473684210398,2.428936975931717,55.55555555555556
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exitrebound_reb0.5_vr0.5_hold30,9,44.44444444444444,0.27295720384287425,-0.3289473684210398,2.428936975931717,55.55555555555556
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exitrebound_reb0.5_vr0.0_hold30,7,57.14285714285714,0.3328619601354745,0.7333192648582232,2.3182105907559425,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd0.5_exitrebound_reb0.5_vr0.5_hold30,7,57.14285714285714,0.3328619601354745,0.7333192648582232,2.3182105907559425,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.0_hold30,7,57.14285714285714,0.32510736029139264,0.7333192648582232,2.2623702644077204,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exitrebound_reb0.5_vr0.5_hold30,7,57.14285714285714,0.32510736029139264,0.7333192648582232,2.2623702644077204,57.14285714285714
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.2830107426996506,0.13655039771603428,2.220282197900336,62.5
firstdump_pc20_start660_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.2830107426996506,0.13655039771603428,2.220282197900336,62.5
firstdump_pc20_start660_end840_pull3.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.0_hold30,10,40.0,0.22773924438995619,-0.16648893497389627,2.2089723753190738,70.0
firstdump_pc20_start660_end840_pull3.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.5_hold30,10,40.0,0.22773924438995619,-0.16648893497389627,2.2089723753190738,70.0
firstdump_pc20_start660_end840_pull2.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.0_hold30,11,45.45454545454545,0.19963256614652572,-0.3289473684210398,2.120868722454028,63.63636363636363
firstdump_pc20_start660_end840_pull2.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.5_hold30,11,45.45454545454545,0.19963256614652572,-0.3289473684210398,2.120868722454028,63.63636363636363
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exitrebound_reb0.5_vr0.0_hold30,8,50.0,0.2579773798652915,0.11254901957410413,2.047856361429923,50.0
firstdump_pc20_start780_end840_pull4.0_vbreak0.0_bd0.5_exitrebound_reb0.5_vr0.5_hold30,8,50.0,0.2579773798652915,0.11254901957410413,2.047856361429923,50.0
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exittime_20_reb0.5_vr0.0_hold30,9,55.55555555555556,0.23225500918253347,0.24671052631578538,2.047423410492266,55.55555555555556
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exittime_20_reb0.5_vr0.5_hold30,9,55.55555555555556,0.23225500918253347,0.24671052631578538,2.047423410492266,55.55555555555556
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exittime_20_reb1.0_vr0.0_hold30,9,55.55555555555556,0.23225500918253347,0.24671052631578538,2.047423410492266,55.55555555555556
firstdump_pc20_start660_end840_pull4.0_vbreak0.0_bd1.5_exittime_20_reb1.0_vr0.5_hold30,9,55.55555555555556,0.23225500918253347,0.24671052631578538,2.047423410492266,55.55555555555556
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.0_hold30,7,57.14285714285714,0.2920193709105314,0.6020481638531083,1.9832162120228203,57.14285714285714
firstdump_pc20_start780_end840_pull4.0_vbreak0.5_bd1.5_exitrebound_reb0.5_vr0.5_hold30,7,57.14285714285714,0.2920193709105314,0.6020481638531083,1.9832162120228203,57.14285714285714
firstdump_pc20_start660_end840_pull2.0_vbreak0.5_bd0.5_exitrebound_reb0.5_vr0.0_hold30,12,33.33333333333333,0.16806799073451897,-0.2827312530605419,1.8659839387641153,66.66666666666666
firstdump_pc20_start660_end840_pull2.0_vbreak0.5_bd0.5_exitrebound_reb0.5_vr0.5_hold30,12,33.33333333333333,0.16806799073451897,-0.2827312530605419,1.8659839387641153,66.66666666666666
firstdump_pc20_start780_end870_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.0_hold30,8,62.5,0.258750119446334,0.5086551481241763,1.8586935740970922,62.5
firstdump_pc20_start780_end870_pull4.0_vbreak1.0_bd0.5_exittime_20_reb0.5_vr0.5_hold30,8,62.5,0.258750119446334,0.5086551481241763,1.8586935740970922,62.5
firstdump_pc20_start780_end870_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.0_hold30,8,62.5,0.258750119446334,0.5086551481241763,1.8586935740970922,62.5
firstdump_pc20_start780_end870_pull4.0_vbreak1.0_bd0.5_exittime_20_reb1.0_vr0.5_hold30,8,62.5,0.258750119446334,0.5086551481241763,1.8586935740970922,62.5
firstdump_pc20_start780_end840_pull4.0_vbreak1.0_bd0.5_exittime_10_reb0.5_vr0.0_hold30,7,57.14285714285714,0.2644996733950054,0.3568132009900582,1.8196037211538174,57.14285714285714
