regime,trades,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,avg_hold_minutes,expectancy_score
event_target_short,1,16.349279999999887,16.349279999999887,16.349279999999887,1.8278383579217325,1.8278383579217325,100.0,329.0,1.8278383579217325
rsi_flush_rebound_long,2,10.400000000000052,5.200000000000026,5.200000000000026,0.6000000000000025,0.6000000000000025,100.0,2.0,0.6000000000000025
intraday_pullback_short,4,18.14174591999991,4.535436479999977,5.41499296,0.6302865926796344,0.7641168862404348,75.0,26.5,0.4727149445097258
cascade_breakdown_short,2,1.8441979199999343,0.9220989599999672,0.9220989599999672,0.19999999999999601,0.19999999999999601,50.0,4.0,0.09999999999999801
shock_rebound_long,7,-35.87264278463138,-5.1246632549473405,-6.684778140490919,-0.43246632549473396,-0.5884778140490918,14.285714285714285,117.14285714285714,-0.06178090364210485
shock_reversal_short,3,-6.981075040000017,-2.327025013333339,-7.502881759999982,-0.20000000000000062,-0.7999999999999979,33.33333333333333,10.666666666666666,-0.06666666666666686
