label,family,side,gap_metric,btc_threshold,gap_threshold,entry_offset_min,exit_mode,min_signals,stretch_threshold,peak_threshold,trough_threshold,pullback_threshold,rebound_threshold,confirm_close_threshold,signals,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,score
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,1.5,1.0,5,30m,8,1.5,,,,,,24,70.83333333333334,0.9025576615141606,0.8177192923861432,23.019640584598466,33.43244982558158
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,2.0,1.5,5,30m,8,0.0,,,,,,36,58.333333333333336,0.5713169337926001,0.5895183366318502,20.279279898759196,32.61241786622958
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,2.0,2.0,5,30m,8,0.0,,,,,,30,53.333333333333336,0.7048376474274868,0.5310165365566999,21.150580551096198,32.01737976742763
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,1.0,1.0,5,30m,8,1.5,,,,,,22,63.63636363636363,0.9458924777209483,0.8177192923861432,21.89664193978489,31.597408321251095
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,2.0,0.5,5,30m,8,1.5,,,,,,23,69.56521739130434,0.8532021430116911,0.7317073170731603,20.557150555801496,30.582863001724128
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,1.0,1.5,5,30m,8,1.5,,,,,,20,70.0,0.9867410750020644,0.8177192923861432,20.650155643731228,30.17695252498484
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,1.5,1.0,5,30m,8,0.0,,,,,,47,48.93617021276596,0.39501390975446526,-0.07753041882248013,17.427257995919398,30.07597914650035
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,2.0,1.5,5,30m,8,0.0,,,,,,28,53.57142857142857,0.7073124549677782,0.5310165365566999,19.55002614463217,29.930680083682926
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,2.0,1.0,5,30m,8,1.5,,,,,,22,68.18181818181817,0.8637898407193666,0.7616320226526807,19.81397705339738,29.552882001929
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,1.0,0.5,5,30m,8,1.0,,,,,,41,60.97560975609756,0.3944925655510544,0.6202727934428331,15.763664033264014,28.89305041322226
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,2.0,0.5,5,30m,8,1.5,,,,,,22,68.18181818181817,0.8261461576737765,0.6759900552579967,18.83589131516443,28.508919818366266
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,1.0,2.0,5,30m,8,1.0,,,,,,15,66.66666666666666,1.2632552182870407,0.8438818565400852,19.732387287787635,28.359750586456624
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,1.5,0.5,5,30m,8,2.0,,,,,,22,81.81818181818183,0.7713063097587862,0.8657850039165138,17.885325602338664,28.007838917143815
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,2.0,0.5,5,30m,8,0.0,,,,,,47,51.06382978723404,0.3490093243224676,0.1204819277108582,15.228749667180974,27.882069176234655
raw_short_apld_gap_pct_entry_5m_exit_30m,raw_gap_context,short,apld_gap_pct,1.0,2.0,5,30m,8,1.5,,,,,,15,66.66666666666666,1.2336187218447752,1.4456327985739814,19.19332375297136,27.768823182866385
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,1.5,1.0,5,30m,8,1.5,,,,,,20,65.0,0.8922722297417524,0.8177192923861432,18.44273002635557,27.604206428403636
raw_short_relative_gap_pct_entry_5m_exit_30m,raw_gap_context,short,relative_gap_pct,1.0,1.5,5,30m,8,1.5,,,,,,15,66.66666666666666,1.2178814392777084,1.2123745819398124,18.915974126362766,27.463933311765423
