date,all_count,mega_count,ew_gap_pct,median_gap_pct,breadth_up,breadth_down,mega_gap_pct,qqq_prev_close,qqq_pre_929_close,qqq_open_930,qqq_pm_gap_pct,qqq_open_gap_pct,qqq_close_0945,qqq_close_1000,qqq_close_1100,qqq_close_1600,ew_gap_pct_vs_qqq_pm_pct,ew_gap_pct_vs_qqq_open_pct,mega_gap_pct_vs_qqq_pm_pct,mega_gap_pct_vs_qqq_open_pct,median_gap_pct_vs_qqq_pm_pct,median_gap_pct_vs_qqq_open_pct,direction,entry_price,exit_price,gross_return_pct,return_pct,basket_gap_pct,qqq_signal_gap_pct,dislocation_pct,selected_variant
2025-01-06,51,9,1.4799294813248685,1.05080831408777,0.6666666666666666,0.3333333333333333,2.123572065552125,512.04,518.6,518.61,1.2811499101632817,1.2831028825873059,518.75,519.19,519.17,524.06,0.19877957116158673,0.19682659873756259,0.8424221553888431,0.840469182964819,-0.23034159607551175,-0.2322945684995359,1,518.6,524.06,1.0528345545699702,0.9328345545699702,2.123572065552125,1.2811499101632817,0.8424221553888431,mega_entry0929_exit1600_thr40_b60
2025-01-14,41,9,1.748518757960302,1.3926090124483093,0.8536585365853658,0.14634146341463414,2.127311550278916,498.86,506.13,506.16,1.4573226957462992,1.4633364070079757,506.34,505.91,,502.14,0.29119606221400285,0.28518235095232636,0.6699888545326167,0.6639751432709402,-0.06471368329798999,-0.07072739455966648,1,506.13,502.14,-0.7883350127437683,-0.9083350127437683,2.127311550278916,1.4573226957462992,0.6699888545326167,mega_entry0929_exit1600_thr40_b60
2025-01-16,50,9,0.6595781018655953,0.7169265312529927,0.68,0.3,1.1694118593065719,512.13,515.67,515.71,0.6912307421943487,0.699041259055333,515.11,515.07,,513.98,-0.03165264032875337,-0.039463157189737696,0.4781811171122232,0.4703706002512389,0.025695789058644003,0.017885272197659674,1,515.67,513.98,-0.3277289739561984,-0.4477289739561984,1.1694118593065719,0.6912307421943487,0.4781811171122232,mega_entry0929_exit1600_thr40_b60
2025-01-21,56,9,0.4902779314001992,0.450951161254598,0.6428571428571429,0.35714285714285715,0.8170744826873905,518.19,520.34,520.4,0.4149057295586456,0.4264844941044732,520.54,521.17,520.67,518.8,0.07537220184155363,0.06379343729572601,0.4021687531287449,0.39058998858291727,0.03604543169595242,0.0244666671501248,1,520.34,518.8,-0.2959603336280314,-0.4159603336280314,0.8170744826873905,0.4149057295586456,0.4021687531287449,mega_entry0929_exit1600_thr40_b60
2025-01-27,74,10,-2.9797494327054372,-2.3746347976391027,0.12162162162162163,0.8783783783783784,-4.148245287210393,528.55,509.6,509.54,-3.5852804843439445,-3.596632295903879,509.49,508.73,502.32,512.06,0.6055310516385073,0.6168828631984415,-0.5629648028664489,-0.5516129913065146,1.2106456867048419,1.221997498264776,-1,509.6,512.06,-0.4827315541601207,-0.6027315541601207,-4.148245287210393,-3.5852804843439445,-0.5629648028664489,mega_entry0929_exit1600_thr40_b60
2025-01-29,46,9,1.2498852289028077,0.7246757818840099,0.6521739130434783,0.34782608695652173,1.6989248808022035,515.86,520.47,520.31,0.8936533167913874,0.8626371496142315,520.52,,,516.93,0.35623191211142036,0.3872480792885762,0.8052715640108161,0.836287731187972,-0.16897753490737744,-0.1379613677302216,1,520.47,516.93,-0.6801544757623068,-0.8001544757623068,1.6989248808022035,0.8936533167913874,0.8052715640108161,mega_entry0929_exit1600_thr40_b60
2025-01-30,53,9,0.9872850376933372,0.6349280182338157,0.660377358490566,0.33962264150943394,1.1672223391468672,516.93,520.7,520.8,0.7293057087033317,0.7486506877140142,520.47,519.95,,516.42,0.25797932899000553,0.23863434997932298,0.43791663044353557,0.418571651432853,-0.09437769046951594,-0.11372266948019849,1,520.7,516.42,-0.8219704244286752,-0.9419704244286752,1.1672223391468672,0.7293057087033317,0.43791663044353557,mega_entry0929_exit1600_thr40_b60
2025-02-03,60,10,-3.544569840014412,-3.766968163414192,0.016666666666666666,0.9833333333333333,-3.9620946509012294,527.84,509.94,510.03,-3.391179145195522,-3.3741285237951057,509.81,509.6,510.91,515.45,-0.1533906948188899,-0.17044131621930614,-0.5709155057057074,-0.5879661271061236,-0.37578901821866983,-0.3928396396190861,-1,509.94,515.45,-1.0805192767776806,-1.2005192767776807,-3.9620946509012294,-3.391179145195522,-0.5709155057057074,mega_entry0929_exit1600_thr40_b60
2025-02-05,37,9,-1.007604887063919,-0.5974112180550994,0.32432432432432434,0.6756756756756757,-1.627451883743335,520.9,516.65,516.4,-0.8158955653676303,-0.8638894221539628,,515.89,,519.26,-0.19170932169628863,-0.14371546490995613,-0.8115563183757046,-0.7635624615893721,0.21848434731253086,0.26647820409886336,-1,516.65,519.26,-0.5051775863737618,-0.6251775863737618,-1.627451883743335,-0.8158955653676303,-0.8115563183757046,mega_entry0929_exit1600_thr40_b60
2025-02-26,56,9,1.5585371784611337,0.8461314010211773,0.6964285714285714,0.30357142857142855,1.5913422180575947,508.59,514.29,514.26,1.1207455907509045,1.1148469297469488,514.01,513.87,514.2,515.34,0.4377915877102292,0.44369024871418494,0.47059662730669016,0.4764952883106459,-0.2746141897297272,-0.2687155287257714,1,514.29,515.34,0.20416496529196415,0.08416496529196416,1.5913422180575947,1.1207455907509045,0.47059662730669016,mega_entry0929_exit1600_thr40_b60
2025-03-03,45,9,1.176331733949432,0.8537653239929943,0.8,0.15555555555555556,1.5038318216219826,500.8,506.31,506.32,1.1002396166134076,1.1022364217252445,506.85,507.38,506.99,504.25,0.07609211733602428,0.07409531222418742,0.40359220500857496,0.4015953998967381,-0.24647429262041332,-0.24847109773225018,1,506.31,504.25,-0.4068653591673077,-0.5268653591673077,1.5038318216219826,1.1002396166134076,0.40359220500857496,mega_entry0929_exit1600_thr40_b60
2025-03-04,41,9,-2.277380095311238,-2.1523336833062845,0.14634146341463414,0.8536585365853658,-2.2218058837785613,504.25,495.76,495.71,-1.6836886465047107,-1.6936043629152242,495.66,494.43,493.95,488.07,-0.5936914488065272,-0.5837757323960138,-0.5381172372738505,-0.528201520863337,-0.46864503680157377,-0.4587293203910603,-1,495.76,488.07,1.5511537840890766,1.4311537840890765,-2.2218058837785613,-1.6836886465047107,-0.5381172372738505,mega_entry0929_exit1600_thr40_b60
2025-03-05,48,9,2.3406158599565585,3.0097103973028227,0.7083333333333334,0.2916666666666667,3.093150110816619,488.07,497.23,497.33,1.876779970086262,1.8972688343884991,497.87,,496.15,491.73,0.46383588987029656,0.4433470255680594,1.216370140730357,1.19588127642812,1.1329304272165608,1.1124415629143236,1,497.23,491.73,-1.106127948836555,-1.226127948836555,3.093150110816619,1.876779970086262,1.216370140730357,mega_entry0929_exit1600_thr40_b60
2025-03-12,55,9,1.13265517369648,0.8677721453733245,0.7454545454545455,0.2545454545454545,1.140906402961591,468.96,472.36,472.3,0.7250085295121167,0.7122142613442684,472.08,,472.89,474.32,0.40764664418436336,0.4204409123522117,0.41589787344947426,0.4286921416173226,0.14276361586120778,0.15555788402905613,1,472.36,474.32,0.4149377593360981,0.2949377593360981,1.140906402961591,0.7250085295121167,0.41589787344947426,mega_entry0929_exit1600_thr40_b60
2025-03-14,52,9,1.0526034732437086,0.9436912991862223,0.7307692307692307,0.25,1.2309359754950004,466.62,470.09,,0.7436457931507379,,470.05,470.33,470.47,476.01,0.30895768009297075,,0.4872901823442626,,0.20004550603548443,,1,470.09,476.01,1.2593333191516454,1.1393333191516453,1.2309359754950004,0.7436457931507379,0.4872901823442626,mega_entry0929_exit1600_thr40_b60
2025-03-24,68,9,2.164767360472447,2.0464575907272464,0.9264705882352942,0.058823529411764705,3.2175313192444217,472.38,484.01,,2.4620009314535007,,,483.73,484.48,487.83,-0.29723357098105385,,0.755530387790921,,-0.4155433407262543,,1,484.01,487.83,0.7892398917377808,0.6692398917377808,3.2175313192444217,2.4620009314535007,0.755530387790921,mega_entry0929_exit1600_thr40_b60
2025-03-27,54,9,-0.5219998515779255,-0.625020949147348,0.2962962962962963,0.6851851851851852,-0.8568764357516757,483.92,482.33,482.27,-0.32856670524054055,-0.3409654488345293,482.09,482.28,481.16,480.76,-0.19343314633738495,-0.18103440274339622,-0.5283097305111352,-0.5159109869171464,-0.2964542439068074,-0.2840555003128187,-1,482.33,480.76,0.3255032861319007,0.20550328613190072,-0.8568764357516757,-0.32856670524054055,-0.5283097305111352,mega_entry0929_exit1600_thr40_b60
2025-03-31,66,9,-1.9146266779224614,-1.552694968484486,0.07575757575757576,0.9242424242424242,-2.5303997891864634,469.16,460.94,461.02,-1.7520675249381945,-1.7350157728706739,460.32,460.58,460.71,461.45,-0.16255915298426693,-0.17961090505178756,-0.7783322642482688,-0.7953840163157895,0.19937255645370855,0.18232080438618792,-1,460.94,461.45,-0.1106434676964474,-0.2306434676964474,-2.5303997891864634,-1.7520675249381945,-0.7783322642482688,mega_entry0929_exit1600_thr40_b60
2025-04-01,59,10,1.489699349550878,1.4485981308411056,0.8813559322033898,0.11864406779661017,2.035551674148637,461.45,467.42,467.47,1.2937479683606146,1.3045833784808947,467.97,467.22,465.27,469.93,0.19595138119026334,0.18511597106998323,0.7418037057880222,0.7309682956677421,0.154850162480491,0.14401475236021088,1,467.42,469.93,0.5369902871079413,0.4169902871079413,2.035551674148637,1.2937479683606146,0.7418037057880222,mega_entry0929_exit1600_thr30_b60
2025-04-03,77,10,-2.519020076686742,-2.541966426858522,0.07792207792207792,0.922077922077922,-3.3484725796732606,471.9,457.85,457.93,-2.9773257045984214,-2.960372960372959,457.12,456.97,455.69,453.89,0.4583056279116793,0.44135288368621683,-0.37114687507483923,-0.3880996193003017,0.4353592777398996,0.41840653351443713,-1,457.85,453.89,0.8649120891121576,0.7449120891121576,-3.3484725796732606,-2.9773257045984214,-0.37114687507483923,mega_entry0929_exit1600_thr30_b60
2025-04-04,62,9,-1.8546792241519094,-2.0377148344434435,0.08064516129032258,0.9193548387096774,-2.5840043583049144,453.89,445.3,445.34,-1.8925290268567263,-1.883716318931905,445.84,446.07,435.51,429.83,0.03784980270481686,0.02903709477999561,-0.6914753314481881,-0.7002880393730093,-0.14518580758671717,-0.15399851551153843,-1,445.3,429.83,3.4740624298225997,3.3540624298225996,-2.5840043583049144,-1.8925290268567263,-0.6914753314481881,mega_entry0929_exit1600_thr30_b60
2025-04-07,87,10,-6.189371590107334,-6.257489016109707,0.0,1.0,-6.259812664251038,429.83,404.3,404.03,-5.939557499476534,-6.002373031198383,406.17,405.48,410.58,417.54,-0.2498140906308004,-0.18699855890895112,-0.32025516477450466,-0.2574396330526554,-0.3179315166331733,-0.25511598491132403,-1,404.3,417.54,-3.2747959436062457,-3.394795943606246,-6.259812664251038,-5.939557499476534,-0.32025516477450466,mega_entry0929_exit1600_thr30_b60
2025-04-08,76,10,2.343581274398232,2.1764639948623765,0.9342105263157895,0.06578947368421052,3.0154609509414483,417.54,426.83,427.04,2.224936533026778,2.275231115581744,,425.34,427.86,432.71,0.1186447413714542,0.0683501588164881,0.7905244179146704,0.7402298353597043,-0.048472538164401335,-0.09876712071936744,1,426.83,432.71,1.3775976384040378,1.2575976384040377,3.0154609509414483,2.224936533026778,0.7905244179146704,mega_entry0929_exit1600_thr30_b60
2025-04-10,73,10,9.452996808234008,8.93944697234863,1.0,0.0,9.421873635331716,415.63,452.25,452.45,8.810721074032202,8.858840795900203,452.57,453.0,454.67,439.3,0.6422757342018066,0.594156012333805,0.6111525612995141,0.5630328394315125,0.12872589831642856,0.08060617644842694,1,452.25,439.3,-2.8634604754007698,-2.98346047540077,9.421873635331716,8.810721074032202,0.6111525612995141,mega_entry0929_exit1600_thr30_b60
2025-04-14,68,9,3.261548163523304,3.2486857445555684,0.9705882352941176,0.029411764705882353,3.227715066996928,446.4,458.28,458.47,2.661290322580645,2.703853046594995,457.55,458.43,459.15,452.84,0.6002578409426591,0.5576951169283091,0.5664247444162829,0.5238620204019329,0.5873954219749233,0.5448326979605733,1,458.28,452.84,-1.1870472200401494,-1.3070472200401495,3.227715066996928,2.661290322580645,0.5664247444162829,mega_entry0929_exit1600_thr30_b60
2025-04-16,74,9,-1.4087869731321265,-1.1266915792697507,0.14864864864864866,0.8513513513513513,-2.538007933771347,457.89,450.38,450.37,-1.6401319094105582,-1.6423158400489135,449.99,449.29,449.37,446.94,0.23134493627843167,0.23352886691678698,-0.8978760243607886,-0.8956920937224333,0.5134403301408075,0.5156242607791628,-1,450.38,446.94,0.7637994582352703,0.6437994582352703,-2.538007933771347,-1.6401319094105582,-0.8978760243607886,mega_entry0929_exit1600_thr30_b60
2025-04-21,56,10,-0.49423423417883416,-0.7530751398496127,0.25,0.75,-1.405950994527809,441.5,436.99,,-1.0215175537938825,,436.62,437.18,437.79,428.53,0.5272833196150484,,-0.3844334407339265,,0.2684424139442698,,-1,436.99,428.53,1.9359710748529824,1.8159710748529823,-1.405950994527809,-1.0215175537938825,-0.3844334407339265,mega_entry0929_exit1600_thr30_b60
2025-04-22,63,9,1.698303990055939,1.650611233169963,0.9206349206349206,0.07936507936507936,2.123152687241219,428.53,435.9,435.81,1.7198329171819848,1.6988308869857471,435.5,435.22,435.35,443.51,-0.021528927126045927,-0.0005268969298082293,0.40331977005923436,0.42432180025547206,-0.06922168401202189,-0.04821965381578419,1,435.9,443.51,1.7458132599220022,1.625813259922002,2.123152687241219,1.7198329171819848,0.40331977005923436,mega_entry0929_exit1600_thr30_b60
2025-04-23,69,10,2.152715583458111,2.1520133951854037,0.8695652173913043,0.13043478260869565,3.0567157904417086,443.51,453.17,453.23,2.1780794119636626,2.19160785551622,452.99,453.47,455.24,453.78,-0.025363828505551744,-0.03889227205810908,0.878636378478046,0.8651079349254887,-0.026066016778258927,-0.03959446033081626,1,453.17,453.78,0.13460732175563095,0.014607321755630953,3.0567157904417086,2.1780794119636626,0.878636378478046,mega_entry0929_exit1600_thr30_b60
2025-04-25,65,10,1.129266602628869,0.9664534037439276,0.8307692307692308,0.16923076923076924,3.0909539417483716,461.23,467.07,,1.2661795633414963,,466.44,466.8,463.84,466.32,-0.13691296071262737,,1.8247743784068753,,-0.29972615959756865,,1,467.07,466.32,-0.16057550260132336,-0.28057550260132336,3.0909539417483716,1.2661795633414963,1.8247743784068753,mega_entry0929_exit1600_thr30_b60
2025-04-28,62,9,0.5513604260266196,0.5375726963409155,0.7096774193548387,0.2903225806451613,1.182037199161649,466.32,470.3,470.34,0.8534911648653276,0.8620689655172376,470.39,469.82,468.94,465.69,-0.302130738838708,-0.31070853949061794,0.32854603429632134,0.3199682336444114,-0.3159184685244121,-0.324496269176322,1,470.3,465.69,-0.9802253880501821,-1.1002253880501822,1.182037199161649,0.8534911648653276,0.32854603429632134,mega_entry0929_exit1600_thr30_b60
2025-04-29,49,9,0.9832427023518103,1.0838420331381604,0.8979591836734694,0.10204081632653061,1.6863374951840415,465.69,471.16,471.22,1.1746011295067582,1.1874852369602173,471.45,471.25,469.83,470.53,-0.19135842715494789,-0.20424253460840702,0.5117363656772833,0.4988522582238242,-0.0907590963685978,-0.10364320382205694,1,471.16,470.53,-0.13371253926480753,-0.2537125392648075,1.6863374951840415,1.1746011295067582,0.5117363656772833,mega_entry0929_exit1600_thr30_b60
2025-05-01,60,9,2.3107623194709515,1.9076614503272915,0.9333333333333333,0.06666666666666667,4.339318550229219,468.24,481.67,481.66,2.868187254399457,2.866051597471375,481.89,482.14,481.62,481.33,-0.5574249349285054,-0.5552892780004237,1.4711312958297622,1.473266952757844,-0.9605258040721654,-0.9583901471440837,1,481.67,481.33,-0.07058774679760127,-0.19058774679760127,4.339318550229219,2.868187254399457,1.4711312958297622,mega_entry0929_exit1600_thr30_b60
2025-05-08,53,9,1.6553565076584575,1.407211961301691,0.8679245283018868,0.1320754716981132,2.5886063226758322,478.38,487.99,487.99,2.0088632467912593,2.0088632467912593,488.34,488.04,488.16,489.06,-0.35350673913280173,-0.35350673913280173,0.579743075884573,0.579743075884573,-0.6016512854895684,-0.6016512854895684,1,487.99,489.06,0.21926678825385792,0.09926678825385793,2.5886063226758322,2.0088632467912593,0.579743075884573,mega_entry0929_exit1600_thr30_b60
2025-05-12,83,10,2.879281914526362,2.9355456285896864,0.8313253012048193,0.1686746987951807,4.852865759881182,486.39,504.16,504.16,3.653446822508699,3.653446822508699,504.07,504.2,505.39,500.86,-0.7741649079823372,-0.7741649079823372,1.1994189373724833,1.1994189373724833,-0.7179011939190127,-0.7179011939190127,1,504.16,500.86,-0.6545541098064156,-0.7745541098064156,4.852865759881182,3.653446822508699,1.1994189373724833,mega_entry0929_exit1600_thr30_b60
2025-05-15,57,10,-0.7768364078444555,-0.7616327502082632,0.17543859649122806,0.8070175438596491,-1.3432816406287895,515.73,512.46,512.47,-0.6340527019952247,-0.632113702906556,512.47,512.77,512.93,517.21,-0.14278370584923084,-0.14472270493789952,-0.7092289386335648,-0.7111679377222335,-0.12758004821303848,-0.12951904730170716,-1,512.46,517.21,-0.9269016118331086,-1.0469016118331087,-1.3432816406287895,-0.6340527019952247,-0.7092289386335648,mega_entry0929_exit1600_thr30_b60
2025-05-19,68,10,-1.1740802645414083,-1.1315947400652615,0.23529411764705882,0.7647058823529411,-1.9325326350899208,516.99,510.97,511.06,-1.164432580900976,-1.147024120389173,511.08,510.76,511.61,517.37,-0.009647683640432447,-0.02705614415223545,-0.7681000541889449,-0.7855085147007479,0.032837840835714394,0.01542938032391139,-1,510.97,517.37,-1.2525197174002356,-1.3725197174002357,-1.9325326350899208,-1.164432580900976,-0.7681000541889449,mega_entry0929_exit1600_thr30_b60
2025-05-29,62,9,1.4264745842022197,1.31783931872691,0.8225806451612904,0.1774193548387097,2.4256546222517423,518.24,526.62,526.7,1.6170114232787913,1.6324482865081924,526.87,526.32,525.17,515.15,-0.1905368390765716,-0.20597370230597267,0.808643198972951,0.7932063357435499,-0.29917210455188137,-0.31460896778128244,1,526.62,515.15,-2.1780410922486837,-2.298041092248684,2.4256546222517423,1.6170114232787913,0.808643198972951,mega_entry0929_exit1600_thr30_b60
2025-06-06,44,9,-1.114412930403303,-0.733201048133375,0.25,0.75,-1.9066238923861267,530.13,524.56,,-1.0506856808707443,,524.5,524.64,524.03,527.82,-0.0637272495325587,,-0.8559382115153824,,0.31748463273736927,,-1,524.56,527.82,-0.621473234711023,-0.741473234711023,-1.9066238923861267,-1.0506856808707443,-0.8559382115153824,mega_entry0929_exit1600_thr30_b60
2025-06-12,50,9,-0.8953789737411069,-0.8883251750366417,0.16,0.84,-1.1882966213096147,532.68,527.98,528.06,-0.8823308552977305,-0.8673124577607605,528.44,527.8,527.89,531.03,-0.013048118443376389,-0.028066515980346374,-0.3059657660118842,-0.3209841635488542,-0.00599431973891118,-0.021012717275881165,-1,527.98,531.03,-0.5776733967195691,-0.6976733967195691,-1.1882966213096147,-0.8823308552977305,-0.3059657660118842,mega_entry0929_exit1600_thr30_b60
2025-06-13,57,9,-1.4389630674104261,-1.7340705786990207,0.15789473684210525,0.8421052631578947,-2.037824148649287,531.03,523.91,523.83,-1.3407905391409125,-1.3558556013784417,523.49,523.39,524.51,528.63,-0.09817252826951361,-0.08310746603198438,-0.6970336095083747,-0.6819685472708454,-0.3932800395581082,-0.37821497732057896,-1,523.91,528.63,-0.9009180966196517,-1.0209180966196518,-2.037824148649287,-1.3407905391409125,-0.6970336095083747,mega_entry0929_exit1600_thr30_b60
2025-07-01,44,10,-0.3304182973843546,-0.25026314765569935,0.36363636363636365,0.6363636363636364,-0.5438020910144026,548.61,548.36,548.36,-0.04556971254625619,-0.04556971254625619,548.24,548.35,548.64,544.19,-0.2848485848380984,-0.2848485848380984,-0.4982323784681464,-0.4982323784681464,-0.20469343510944316,-0.20469343510944316,-1,548.36,544.19,0.7604493398497225,0.6404493398497225,-0.5438020910144026,-0.04556971254625619,-0.4982323784681464,mega_entry0929_exit1600_thr30_b60
2025-07-07,48,9,-0.8303167672368704,-0.5441884592510882,0.16666666666666666,0.8333333333333334,-1.3197120378566265,554.88,550.92,550.93,-0.7136678200692081,-0.7118656286043912,551.32,551.87,552.08,551.44,-0.11664894716766228,-0.11845113863247925,-0.6060442177874183,-0.6078464092522353,0.16947936081811998,0.167677169353303,-1,550.92,551.44,-0.09438756988311425,-0.21438756988311425,-1.3197120378566265,-0.7136678200692081,-0.6060442177874183,mega_entry0929_exit1600_thr30_b60
2025-07-21,45,9,0.10917987369305543,0.17172295363481194,0.6444444444444445,0.35555555555555557,0.6933279018245536,559.7,561.01,560.98,0.23405395747722046,0.22869394318383307,,560.82,560.88,562.83,-0.12487408378416504,-0.11951406949077764,0.45927394434733315,0.46463395864072055,-0.06233100384240853,-0.056970989549021134,1,561.01,562.83,0.3244148945651615,0.2044148945651615,0.6933279018245536,0.23405395747722046,0.45927394434733315,mega_entry0929_exit1600_thr30_b60
2025-08-01,72,10,-2.023819969884899,-1.9222636222907596,0.1111111111111111,0.8888888888888888,-2.6724322771075912,568.64,556.86,556.83,-2.0716094541361807,-2.0768851997748916,557.59,557.54,555.92,555.03,0.0477894842512816,0.053065229889992516,-0.6008228229714105,-0.5955470773326996,0.14934583184542105,0.15462157748413197,-1,556.86,555.03,0.3286283805624457,0.2086283805624457,-2.6724322771075912,-2.0716094541361807,-0.6008228229714105,mega_entry0929_exit1600_thr30_b60
2025-09-03,51,9,1.6025347889335975,1.2433812858996918,0.9215686274509803,0.0784313725490196,3.1445271717662977,558.29,567.29,567.25,1.6120654140321378,1.6049006788586562,567.57,567.53,567.61,566.94,-0.009530625098540302,-0.002365889925058706,1.53246175773416,1.5396264929076415,-0.368684128132446,-0.3615193929589644,1,567.29,566.94,-0.0616968393590378,-0.1816968393590378,3.1445271717662977,1.6120654140321378,1.53246175773416,mega_entry0929_exit1600_thr30_b60
2025-09-05,49,9,1.1292273654157858,0.7982261640798072,0.8163265306122449,0.1836734693877551,1.8659421300284886,569.92,576.14,576.17,1.0913812464907302,1.0966451431779989,576.21,576.17,576.01,572.37,0.03784611892505563,0.03258222223778695,0.7745608835377584,0.7692969868504898,-0.29315508241092303,-0.2984189790981917,1,576.14,572.37,-0.6543548443086689,-0.7743548443086689,1.8659421300284886,1.0913812464907302,0.7745608835377584,mega_entry0929_exit1600_thr30_b60
2025-09-10,55,9,0.12661938625817729,0.15512594287485637,0.6363636363636364,0.36363636363636365,0.7965043437022928,576.28,579.01,578.9,0.47372804886514075,0.45464010550426703,579.23,,579.78,580.23,-0.3471086626069635,-0.3280207192460898,0.3227762948371521,0.3418642381980258,-0.3186021059902844,-0.29951416262941066,1,579.01,580.23,0.21070447833371198,0.09070447833371198,0.7965043437022928,0.47372804886514075,0.3227762948371521,mega_entry0929_exit1600_thr30_b60
