entry_weekday,trades,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,avg_hold_minutes,expectancy_score
Tuesday,3,11.37304467200258,3.7910148906675265,2.361441919999996,0.5007681352009582,0.32823377248087204,66.66666666666666,181.33333333333334,0.3338454234673054
Monday,5,10.507845859508969,2.1015691719017937,5.199999999999996,0.322304437190179,0.5999999999999995,60.0,16.0,0.1933826623141074
Friday,4,0.6524456235844633,0.16311140589611584,-0.10660054820776976,0.13466997258961164,0.06933994517922304,50.0,66.5,0.06733498629480582
Wednesday,1,-7.2095745184254,-7.2095745184254,-7.2095745184254,-0.64095745184254,-0.64095745184254,0.0,229.0,-0.0
Thursday,6,-11.442255621302225,-1.907042603550371,-3.519185890651121,-0.11497142998209142,-0.294914289946275,33.33333333333333,30.0,-0.03832380999403046
