regime,trades,total_pnl,avg_pnl,median_pnl,avg_return_pct,median_return_pct,win_rate_pct,avg_hold_minutes,expectancy_score
spike_momentum_long,25,860.6646911992275,34.4265876479691,3.2779530690706906,3.522652839646249,0.40779530690706906,52.0,21806.52,1.8317794766160496
cascade_breakdown_short,1,4.296601920000148,4.296601920000148,4.296601920000148,0.5934270469318603,0.5934270469318603,100.0,3.0,0.5934270469318603
rsi_flush_rebound_long,1,4.199999999999881,4.199999999999881,4.199999999999881,0.49999999999998807,0.49999999999998807,100.0,1.0,0.49999999999998807
intraday_pullback_short,6,15.20338591999992,2.53389765333332,2.6579809600000197,0.3912794971605728,0.37738219236288756,66.66666666666666,55.333333333333336,0.2608529981070485
shock_rebound_long,18,36.56866611545324,2.0315925619696245,-0.3987620821838733,0.2834124906783917,0.040123791781612676,50.0,1361.5555555555557,0.14170624533919585
shock_reversal_short,3,-12.17771504000002,-4.059238346666674,-7.502881759999982,-0.3961469939910023,-0.7999999999999979,33.33333333333333,20.333333333333332,-0.13204899799700073
