variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,long_trades,short_trades,labeled_overshoot_match_pct
overshoot_pc20_start660_end780_pull5.0_vwap0.5_rev1.5,2,50.0,-3.9848010928223703,-3.9848010928223703,-8.299812417765773,0,2,100.0
overshoot_pc20_start660_end780_pull5.0_vwap1.0_rev0.5,2,50.0,-3.9848010928223703,-3.9848010928223703,-8.299812417765773,0,2,100.0
overshoot_pc20_start660_end780_pull5.0_vwap1.0_rev1.0,2,50.0,-3.9848010928223703,-3.9848010928223703,-8.299812417765773,0,2,100.0
overshoot_pc20_start660_end780_pull5.0_vwap1.0_rev1.5,2,50.0,-3.9848010928223703,-3.9848010928223703,-8.299812417765773,0,2,100.0
overshoot_pc20_start720_end840_pull1.5_vwap1.0_rev1.0,9,55.55555555555556,-0.9695872434733107,0.04894762604013003,-9.02834932530573,0,9,66.66666666666666
overshoot_pc20_start720_end840_pull3.0_vwap1.0_rev1.0,9,55.55555555555556,-0.9695872434733107,0.04894762604013003,-9.02834932530573,0,9,66.66666666666666
overshoot_pc20_start600_end840_pull5.0_vwap0.5_rev0.5,5,40.0,-1.79049604458666,-0.16067540715529738,-9.223917881869614,0,5,80.0
overshoot_pc20_start600_end840_pull5.0_vwap1.0_rev0.5,5,40.0,-1.79049604458666,-0.16067540715529738,-9.223917881869614,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap0.5_rev0.5,5,40.0,-1.79049604458666,-0.16067540715529738,-9.223917881869614,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap1.0_rev0.5,5,40.0,-1.79049604458666,-0.16067540715529738,-9.223917881869614,0,5,80.0
overshoot_pc15_start720_end780_pull3.0_vwap0.0_rev0.5,9,66.66666666666666,-0.6692159394809936,1.2026726057906334,-9.51081129065512,2,7,66.66666666666666
overshoot_pc15_start720_end780_pull3.0_vwap1.0_rev0.5,8,75.0,-0.7894274068200776,1.1092369800962176,-9.575741932701154,2,6,75.0
overshoot_pc20_start600_end840_pull5.0_vwap0.0_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start600_end840_pull5.0_vwap0.5_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start600_end840_pull5.0_vwap1.0_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap0.0_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap0.5_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap1.0_rev1.5,5,40.0,-1.9050775644979745,-0.16067540715529738,-9.737510309442332,0,5,80.0
overshoot_pc20_start600_end780_pull3.0_vwap0.0_rev1.0,2,50.0,-4.8542423184357535,-4.8542423184357535,-9.753960806564244,0,2,100.0
overshoot_pc20_start600_end780_pull3.0_vwap0.5_rev1.0,2,50.0,-4.8542423184357535,-4.8542423184357535,-9.753960806564244,0,2,100.0
overshoot_pc20_start600_end780_pull3.0_vwap1.0_rev1.0,2,50.0,-4.8542423184357535,-4.8542423184357535,-9.753960806564244,0,2,100.0
overshoot_pc20_start600_end840_pull5.0_vwap0.5_rev1.0,5,40.0,-2.0326824097683955,-0.16067540715529738,-10.309477606640026,0,5,80.0
overshoot_pc20_start600_end840_pull5.0_vwap1.0_rev1.0,5,40.0,-2.0326824097683955,-0.16067540715529738,-10.309477606640026,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap0.5_rev1.0,5,40.0,-2.0326824097683955,-0.16067540715529738,-10.309477606640026,0,5,80.0
overshoot_pc20_start660_end840_pull5.0_vwap1.0_rev1.0,5,40.0,-2.0326824097683955,-0.16067540715529738,-10.309477606640026,0,5,80.0
overshoot_pc15_start720_end780_pull3.0_vwap0.0_rev1.0,5,60.0,-1.6591816248647562,2.010945653557339,-11.443303496495115,1,4,80.0
overshoot_pc15_start720_end780_pull3.0_vwap0.0_rev1.5,5,60.0,-1.6591816248647562,2.010945653557339,-11.443303496495115,1,4,80.0
overshoot_pc20_start720_end840_pull1.5_vwap0.5_rev0.5,13,46.15384615384615,-0.8453881368895827,-1.1430904266176878,-11.449277668137059,0,13,69.23076923076923
overshoot_pc20_start720_end870_pull5.0_vwap1.0_rev0.5,8,50.0,-1.4374127599658753,0.0689680625049316,-11.721818041990295,1,7,75.0
overshoot_pc20_start720_end840_pull1.5_vwap0.0_rev0.5,16,43.75,-0.7428983995660111,-0.8734724449666387,-12.387809285503392,1,15,62.5
overshoot_pc15_start720_end780_pull3.0_vwap0.5_rev1.0,5,60.0,-1.9065630705471068,1.5724878547686116,-12.502157813590598,1,4,80.0
overshoot_pc15_start720_end780_pull3.0_vwap0.5_rev1.5,5,60.0,-1.9065630705471068,1.5724878547686116,-12.502157813590598,1,4,80.0
overshoot_pc15_start720_end780_pull1.5_vwap1.0_rev0.5,10,60.0,-0.9717532960815415,0.9623936852292958,-12.676251158072482,2,8,80.0
overshoot_pc20_start720_end870_pull1.5_vwap1.0_rev0.5,13,46.15384615384615,-0.9796068987567959,-1.1430904266176878,-12.821013084089138,1,12,69.23076923076923
overshoot_pc20_start600_end840_pull1.5_vwap1.0_rev1.5,9,55.55555555555556,-1.392835331253603,1.5547788357237469,-12.824744840985701,0,9,77.77777777777779
overshoot_pc20_start600_end840_pull3.0_vwap1.0_rev1.5,9,55.55555555555556,-1.392835331253603,1.5547788357237469,-12.824744840985701,0,9,77.77777777777779
overshoot_pc20_start660_end840_pull1.5_vwap1.0_rev1.5,9,55.55555555555556,-1.392835331253603,1.5547788357237469,-12.824744840985701,0,9,77.77777777777779
overshoot_pc20_start660_end840_pull3.0_vwap1.0_rev1.5,9,55.55555555555556,-1.392835331253603,1.5547788357237469,-12.824744840985701,0,9,77.77777777777779
overshoot_pc20_start720_end840_pull3.0_vwap0.0_rev0.5,12,50.0,-1.0458911937870028,-0.06364453610794296,-12.835536505415313,1,11,66.66666666666666
overshoot_pc20_start720_end870_pull5.0_vwap1.0_rev1.0,8,50.0,-1.6123882677284902,-0.05586389055758367,-12.937123407494266,1,7,75.0
overshoot_pc15_start720_end780_pull1.5_vwap0.5_rev0.5,13,46.15384615384615,-0.7629550144882088,-0.4170481131115844,-13.030652757489724,2,11,69.23076923076923
overshoot_pc20_start720_end870_pull1.5_vwap1.0_rev1.5,10,50.0,-1.3278832680158639,0.20584420455302954,-13.26104061818658,0,10,70.0
overshoot_pc20_start720_end870_pull3.0_vwap1.0_rev1.5,10,50.0,-1.3278832680158639,0.20584420455302954,-13.26104061818658,0,10,70.0
overshoot_pc20_start720_end870_pull3.0_vwap1.0_rev0.5,12,50.0,-1.105952284316016,-0.06364453610794296,-13.317592470735862,1,11,66.66666666666666
overshoot_pc20_start720_end870_pull5.0_vwap0.0_rev1.5,6,33.33333333333333,-2.351299016873637,-1.121378744618684,-13.875449221363766,0,6,66.66666666666666
overshoot_pc20_start720_end870_pull5.0_vwap0.5_rev1.5,6,33.33333333333333,-2.351299016873637,-1.121378744618684,-13.875449221363766,0,6,66.66666666666666
overshoot_pc20_start720_end840_pull3.0_vwap0.5_rev0.5,10,50.0,-1.4186878915035095,-0.06364453610794296,-14.14306346080606,0,10,70.0
overshoot_pc15_start720_end780_pull3.0_vwap1.0_rev1.0,5,60.0,-2.350732129669395,0.7221147646679582,-14.307900635969395,1,4,80.0
overshoot_pc15_start720_end780_pull3.0_vwap1.0_rev1.5,5,60.0,-2.3712361462405225,0.6195946818123188,-14.395122405959048,1,4,80.0
overshoot_pc20_start720_end870_pull5.0_vwap0.0_rev0.5,9,44.44444444444444,-1.6134559471469443,-0.16067540715529738,-14.398027500818811,1,8,66.66666666666666
overshoot_pc20_start720_end870_pull5.0_vwap0.5_rev0.5,9,44.44444444444444,-1.6471215060703197,-0.16067540715529738,-14.64830432698001,1,8,66.66666666666666
overshoot_pc15_start720_end780_pull1.5_vwap0.0_rev0.5,14,42.857142857142854,-0.8461989060518904,-0.6594331474648829,-14.764327754525109,2,12,64.28571428571429
overshoot_pc15_start720_end780_pull5.0_vwap0.0_rev0.5,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
overshoot_pc15_start720_end780_pull5.0_vwap0.0_rev1.0,5,60.0,-2.5603261749971735,0.7221147646679582,-15.128556195653397,1,4,80.0
