variant,trades,win_rate_pct,mean_return_pct,median_return_pct,compounded_return_pct,labeled_overshoot_match_pct
vwapfail_pc15_start720_end840_break0.00_reb0.25_win10_rvwap0.25_lh3.0_bd0.5,8,75.0,1.9958575077161325,1.5131267450640529,16.836902658559396,87.5
vwapfail_pc15_start720_end840_break0.25_reb0.25_win10_rvwap0.25_lh3.0_bd0.5,8,75.0,1.9958575077161325,1.5131267450640529,16.836902658559396,87.5
vwapfail_pc15_start720_end840_break0.00_reb0.50_win10_rvwap0.00_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win10_rvwap0.25_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win10_rvwap0.00_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win10_rvwap0.25_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.50_reb0.50_win10_rvwap0.00_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.50_reb0.50_win10_rvwap0.25_lh2.0_bd0.5,10,70.0,1.5688856929863468,1.1511760935675686,16.47658836888215,80.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win15_rvwap0.00_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win15_rvwap0.25_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.00_reb0.50_win15_rvwap0.50_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win15_rvwap0.00_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win15_rvwap0.25_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.25_reb0.50_win15_rvwap0.50_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.50_reb0.50_win15_rvwap0.00_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
vwapfail_pc15_start720_end840_break0.50_reb0.50_win15_rvwap0.25_lh2.0_bd0.5,8,62.5,1.868252159883642,1.3326215750658066,15.58969552474354,75.0
